iter	RMSE
0	1.006589158
1	0.9847918394
2	0.9651126577
3	0.9492659513
4	0.931750774
5	0.9164557014
6	0.9029511922
7	0.8911573291
8	0.8802699922
9	0.8689532699
10	0.8569071092
11	0.8467711497
12	0.8379489162
13	0.8305643052
14	0.8227027553
15	0.815036365
16	0.8083374983
17	0.8007111747
18	0.7953235021
19	0.7909025191
20	0.7866045642
21	0.7815430086
22	0.7769788154
23	0.7714055723
24	0.7676282837
25	0.7644219467
26	0.7609444829
27	0.7572645245
28	0.7536441251
29	0.7499713056
30	0.7475738519
31	0.7450115416
32	0.7425805896
33	0.7383032977
34	0.7362929105
35	0.733740099
36	0.7318014886
37	0.730084245
38	0.7268522585
39	0.7251430059
40	0.7223784313
41	0.7189216639
42	0.7167982702
43	0.7150480436
44	0.7133354043
45	0.7103251873
46	0.7085285504
47	0.7059680811
48	0.7033527518
49	0.7006914944
50	0.698810464
51	0.6967494623
52	0.694670672
53	0.6926958296
54	0.6911410236
55	0.6894263944
56	0.6875671956
57	0.6853629709
58	0.684329776
59	0.6832490104
60	0.6821108738
61	0.6799010251
62	0.6776269814
63	0.6764416635
64	0.6752191676
65	0.6723326393
66	0.670492439
67	0.6678312763
68	0.6663805988
69	0.6646707847
70	0.6632315281
71	0.6604772867
72	0.6589768078
73	0.6579741377
74	0.6558596762
75	0.6535878796
76	0.6524004402
77	0.6505805761
78	0.6483940383
79	0.6462174258
80	0.645005832
81	0.6432776651
82	0.6421428322
83	0.6407577518
84	0.639361851
85	0.6378554154
86	0.6367158931
87	0.6359020957
88	0.6349648613
89	0.6341139348
90	0.6325285687
91	0.6308627985
92	0.6286574546
93	0.6252264184
94	0.6244444182
95	0.6231893164
96	0.6218150313
97	0.6206039854
98	0.6185016208
99	0.6174872678
100	0.6162801721
101	0.6145247842
102	0.6125272666
103	0.6111423708
104	0.6102931187
105	0.6089342605
106	0.6069195593
107	0.6052662773
108	0.6041354297
