iter	Passed	Remaining
0	85	34045
1	180	35822
2	266	35274
3	352	34926
4	449	35525
5	552	36306
6	651	36575
7	743	36410
8	835	36285
9	948	36973
10	1047	37046
11	1136	36737
12	1225	36487
13	1303	35943
14	1392	35750
15	1478	35475
16	1576	35525
17	1683	35717
18	1775	35603
19	1864	35419
20	1973	35615
21	2058	35369
22	2152	35287
23	2251	35277
24	2337	35064
25	2426	34898
26	2520	34821
27	2651	35229
28	2832	36234
29	2970	36639
30	3068	36521
31	3181	36581
32	3275	36433
33	3403	36638
34	3524	36752
35	3618	36591
36	3696	36266
37	3777	35983
38	3858	35713
39	3959	35635
40	4073	35667
41	4173	35572
42	4255	35328
43	4328	35023
44	4407	34768
45	4484	34512
46	4560	34254
47	4642	34047
48	4714	33772
49	4785	33501
50	4856	33231
51	4935	33029
52	5008	32790
53	5082	32562
54	5154	32335
55	5235	32161
56	5324	32041
57	5407	31886
58	5503	31810
59	5583	31642
60	5663	31475
61	5736	31273
62	5813	31096
63	5889	30919
64	5962	30729
65	6042	30579
66	6122	30431
67	6193	30240
68	6266	30060
69	6339	29888
70	6417	29736
71	6494	29584
72	6582	29484
73	6660	29343
74	6738	29200
75	6804	29006
76	6878	28853
77	6958	28726
78	7038	28598
79	7112	28451
80	7205	28377
81	7287	28261
82	7362	28119
83	7440	27990
84	7528	27898
85	7636	27881
86	7733	27821
87	7831	27765
88	7914	27655
89	7992	27528
90	8072	27412
91	8153	27296
92	8267	27291
93	8348	27175
94	8428	27061
95	8516	26969
96	8597	26856
97	8686	26767
98	8793	26736
99	8900	26702
100	9003	26652
101	9099	26585
102	9201	26532
103	9309	26495
104	9411	26441
105	9503	26359
106	9596	26278
107	9695	26214
108	9795	26150
109	9887	26068
110	9983	25993
111	10085	25935
112	10173	25838
113	10271	25768
114	10356	25667
115	10470	25634
116	10580	25592
117	10677	25516
118	10771	25435
119	10866	25354
120	10971	25297
121	11062	25208
122	11172	25160
123	11272	25091
124	11352	24975
125	11442	24882
126	11541	24810
127	11645	24745
128	11761	24709
129	11862	24638
130	11950	24540
131	12050	24465
132	12137	24365
133	12229	24276
134	12329	24202
135	12424	24117
136	12527	24048
137	12622	23964
138	12714	23874
139	12814	23798
140	12930	23752
141	13015	23647
142	13109	23560
143	13194	23456
144	13287	23367
145	13372	23265
146	13465	23175
147	13546	23065
148	13651	22996
149	13755	22925
150	13847	22834
151	13932	22732
152	14009	22616
153	14089	22505
154	14172	22401
155	14262	22308
156	14348	22207
157	14430	22101
158	14512	21996
159	14590	21886
160	14667	21772
161	14745	21662
162	14849	21590
163	14927	21481
164	15010	21378
165	15095	21279
166	15166	21160
167	15243	21049
168	15323	20944
169	15399	20835
170	15488	20741
171	15569	20638
172	15643	20526
173	15730	20431
174	15806	20322
175	15888	20222
176	15968	20118
177	16050	20018
178	16130	19914
179	16207	19809
180	16301	19724
181	16372	19611
182	16456	19514
183	16536	19412
184	16618	19313
185	16696	19209
186	16771	19103
187	16849	19000
188	16936	18907
189	17016	18807
190	17086	18696
191	17168	18599
192	17248	18499
193	17335	18408
194	17413	18306
195	17496	18211
196	17576	18111
197	17648	18004
198	17726	17904
