iter	RMSE
0	0.9920155014
1	0.9744883053
2	0.9588460325
3	0.9445569293
4	0.9302235737
5	0.9168028448
6	0.9045857369
7	0.8913932165
8	0.8803241434
9	0.868937742
10	0.8598652892
11	0.8500753435
12	0.8406022135
13	0.8326067417
14	0.824587602
15	0.8169778891
16	0.8103605845
17	0.8038570117
18	0.7973071429
19	0.790800737
20	0.7852617675
21	0.7793012297
22	0.7738571726
23	0.7683552707
24	0.7641805316
25	0.7601395336
26	0.7549021494
27	0.7505126022
28	0.7469412232
29	0.7427748336
30	0.7389009613
31	0.7352760007
32	0.731427105
33	0.7284736267
34	0.7257923046
35	0.7228243892
36	0.7196491747
37	0.7162403324
38	0.7131518064
39	0.7109461819
40	0.7078474121
41	0.7051378902
42	0.7020626829
43	0.6995078312
44	0.6971604728
45	0.6947804322
46	0.6927318444
47	0.690191332
48	0.6875796514
49	0.6855005672
50	0.6835220397
51	0.6809102083
52	0.6788279758
53	0.6768861294
54	0.6750794078
55	0.6721803675
56	0.6705085406
57	0.6688430961
58	0.6674572286
59	0.6653201123
60	0.6631559239
61	0.6613234387
62	0.6592931115
63	0.6580697263
64	0.6558740372
65	0.6542357595
66	0.6529734523
67	0.6513749562
68	0.6500743829
69	0.6488300396
70	0.6472172595
71	0.6454476559
72	0.6441085804
73	0.642513299
74	0.6410595622
75	0.640140067
76	0.639296799
77	0.6383648513
78	0.6373430806
79	0.6360626788
80	0.6352964463
81	0.6346998782
82	0.6328016944
83	0.6314821994
84	0.6299926346
85	0.6289348065
86	0.6278437442
87	0.6263121089
88	0.6241453806
89	0.6227801992
90	0.62198128
91	0.6203839476
92	0.6195282536
93	0.6177859105
94	0.6165485272
95	0.6157328202
96	0.6143175615
97	0.6134731803
98	0.6124687726
99	0.6115594023
100	0.6106098595
101	0.6098878325
102	0.6090782816
103	0.6084852776
104	0.6076926871
105	0.6062509825
106	0.6045296219
107	0.603877222
108	0.602721294
109	0.6020933104
110	0.6011226674
111	0.5998442783
112	0.5977565001
113	0.5966613409
114	0.5961016326
115	0.5954731561
116	0.5937397236
117	0.5924212214
118	0.5909258837
119	0.5897910663
120	0.5885841967
121	0.5879346692
122	0.5872484955
123	0.5857719679
124	0.5852170398
125	0.5832747153
126	0.5828292154
127	0.5823891987
128	0.5813591925
129	0.5804266066
130	0.579484235
131	0.5787025339
132	0.5771614579
133	0.576449304
134	0.5755854654
135	0.5751510335
136	0.5738531562
137	0.5723962588
138	0.5716699762
139	0.5706111219
140	0.5698200884
141	0.5691687058
142	0.5678911421
143	0.5669583146
144	0.5665190179
145	0.5648118727
146	0.5639979566
147	0.5630260121
148	0.5625015669
149	0.5612910951
