iter	Passed	Remaining
0	36	10810
1	70	10500
2	101	10058
3	137	10176
4	169	9986
5	208	10213
6	253	10626
7	306	11188
8	360	11671
9	421	12235
10	507	13322
11	570	13697
12	697	15394
13	778	15908
14	853	16212
15	956	16970
16	1092	18185
17	1196	18743
18	1271	18803
19	1319	18470
20	1369	18188
21	1432	18103
22	1493	17983
23	1553	17865
24	1616	17783
25	1684	17757
26	1727	17470
27	1767	17172
28	1802	16846
29	1835	16516
30	1875	16276
31	1912	16020
32	1956	15830
33	1997	15630
34	2039	15441
35	2081	15267
36	2115	15034
37	2157	14875
38	2201	14730
39	2240	14566
40	2280	14407
41	2313	14214
42	2352	14061
43	2392	13922
44	2428	13761
45	2477	13679
46	2525	13594
47	2567	13481
48	2611	13378
49	2658	13290
50	2707	13220
51	2788	13298
52	2855	13305
53	2918	13294
54	2973	13247
55	3021	13167
56	3068	13081
57	3102	12943
58	3146	12852
59	3183	12732
60	3216	12602
61	3247	12466
62	3281	12345
63	3318	12235
64	3357	12139
65	3423	12136
66	3475	12086
67	3539	12077
68	3601	12057
69	3654	12007
70	3703	11944
71	3752	11883
72	3792	11793
73	3842	11735
74	3880	11640
75	3925	11568
76	3974	11511
77	4017	11433
78	4060	11358
79	4099	11272
