iter	RMSE
0	1.016270988
1	0.9966145499
2	0.9762152145
3	0.9594658103
4	0.9449467904
5	0.9305948003
6	0.9162211332
7	0.9038174139
8	0.8923711916
9	0.8820670016
10	0.8717594889
11	0.8629136978
12	0.8532640792
13	0.8449187068
14	0.8369090759
15	0.8296353785
16	0.8223438284
17	0.8147439032
18	0.8096900784
19	0.8053864571
20	0.8000053966
21	0.7954665051
22	0.7905205427
23	0.7864730068
24	0.7823478671
25	0.7789371025
26	0.7744875016
27	0.7715374085
28	0.7681586307
29	0.7654809974
30	0.7619916046
31	0.7593966478
32	0.7563635425
33	0.7525978212
34	0.7498123628
35	0.7486588815
36	0.7459919043
37	0.7441408234
38	0.7431778219
39	0.7411826951
40	0.7381779671
41	0.7358896287
42	0.7338031266
43	0.7329318654
44	0.7316314495
45	0.7299550185
46	0.728823756
47	0.7267167567
48	0.7260583562
49	0.72368347
50	0.7215883422
51	0.7196946998
52	0.7175490796
53	0.7162922327
54	0.714673321
55	0.7122838415
56	0.7106077051
57	0.7100629354
58	0.7091477757
59	0.7082780111
60	0.7061758096
61	0.7049827657
62	0.7035246477
63	0.7026740722
64	0.7013469861
65	0.7002897763
66	0.6984411011
67	0.6970632433
68	0.6959600457
69	0.6947884661
70	0.6926172327
71	0.6910467606
72	0.6904080407
73	0.6880206133
74	0.6874026535
75	0.6859277077
76	0.6844492081
77	0.6814729156
78	0.6801397363
79	0.678323927
