iter	Passed	Remaining
0	44	13311
1	84	12657
2	124	12359
3	167	12408
4	218	12868
5	266	13075
6	313	13112
7	366	13394
8	415	13450
9	461	13377
10	501	13180
11	555	13327
12	603	13334
13	648	13242
14	690	13127
15	748	13284
16	808	13452
17	868	13608
18	932	13784
19	979	13709
20	1030	13694
21	1083	13691
22	1129	13605
23	1172	13487
24	1217	13390
25	1254	13222
26	1290	13047
27	1328	12901
28	1368	12785
29	1414	12730
30	1457	12649
31	1503	12594
32	1545	12503
33	1589	12433
34	1648	12485
35	1697	12448
36	1751	12448
37	1808	12467
38	1874	12545
39	1939	12605
40	2004	12659
41	2073	12735
42	2157	12896
43	2228	12965
44	2269	12859
45	2314	12778
46	2374	12783
47	2425	12736
48	2464	12625
49	2508	12544
50	2552	12464
51	2613	12462
52	2652	12361
53	2692	12263
54	2744	12225
55	2784	12133
56	2825	12045
57	2871	11980
58	2912	11896
59	2951	11807
60	2988	11710
61	3025	11612
62	3067	11538
63	3103	11442
64	3151	11393
65	3189	11306
66	3223	11208
67	3261	11126
68	3296	11035
69	3335	10960
70	3366	10858
71	3400	10766
72	3438	10692
73	3474	10610
74	3504	10512
75	3541	10437
76	3578	10363
77	3613	10283
78	3650	10211
79	3693	10157
80	3730	10086
81	3771	10026
82	3820	9988
83	3866	9941
84	3915	9903
85	3980	9904
86	4047	9910
87	4188	10090
88	4244	10063
89	4301	10036
90	4353	9997
91	4393	9932
92	4434	9869
93	4475	9807
94	4511	9734
95	4552	9673
96	4589	9605
97	4631	9547
98	4681	9505
99	4721	9443
100	4770	9399
101	4822	9360
102	4861	9297
103	4899	9233
104	4945	9184
105	4986	9125
106	5021	9057
107	5055	8988
108	5094	8926
109	5136	8872
110	5176	8813
111	5221	8763
112	5261	8706
113	5304	8654
114	5341	8592
115	5377	8529
116	5418	8475
117	5460	8421
118	5501	8367
119	5539	8309
120	5581	8257
121	5618	8197
122	5658	8143
123	5694	8082
124	5737	8032
125	5773	7973
126	5816	7923
127	5859	7873
128	5894	7813
129	5931	7756
130	5972	7705
131	6005	7642
132	6041	7585
133	6087	7541
134	6140	7504
135	6185	7459
136	6230	7412
137	6273	7364
138	6314	7313
139	6355	7263
140	6397	7213
141	6433	7158
142	6488	7124
143	6528	7072
144	6571	7024
145	6617	6979
146	6659	6931
147	6700	6881
148	6740	6831
149	6779	6779
150	6817	6727
151	6857	6677
152	6899	6628
153	6938	6577
154	6977	6527
155	7017	6477
156	7059	6429
157	7093	6375
158	7132	6324
159	7263	6355
160	7324	6323
161	7371	6279
162	7410	6228
163	7445	6174
164	7482	6122
165	7522	6072
166	7553	6015
167	7593	5966
168	7627	5912
169	7661	5859
170	7704	5812
171	7741	5760
172	7779	5710
173	7817	5661
174	7862	5616
175	7898	5564
176	7930	5510
177	7970	5463
178	8006	5412
179	8043	5362
180	8087	5317
181	8129	5270
182	8172	5224
183	8209	5175
184	8257	5132
185	8301	5087
186	8340	5040
187	8379	4992
188	8414	4942
189	8455	4895
190	8496	4848
191	8534	4800
192	8584	4759
193	8623	4711
194	8665	4665
195	8704	4618
196	8743	4571
197	8786	4526
198	8836	4484
199	8877	4438
200	8908	4387
201	8941	4337
202	8987	4294
203	9028	4248
204	9064	4200
205	9103	4154
206	9147	4109
207	9195	4067
208	9233	4020
209	9272	3973
210	9308	3926
211	9347	3879
212	9391	3835
213	9432	3790
214	9470	3744
215	9503	3695
216	9542	3650
217	9585	3605
218	9620	3558
219	9658	3512
220	9697	3466
221	9739	3421
222	9778	3376
223	9822	3332
224	9856	3285
225	9891	3238
226	9926	3192
227	9960	3145
228	10000	3100
229	10035	3054
230	10074	3009
231	10118	2965
232	10156	2920
233	10190	2874
234	10224	2828
235	10273	2786
236	10316	2742
237	10353	2697
238	10397	2653
239	10437	2609
240	10467	2562
241	10505	2517
242	10549	2474
243	10589	2430
244	10631	2386
245	10667	2341
246	10704	2296
247	10744	2252
248	10793	2210
249	10836	2167
250	10875	2123
251	10916	2079
252	10956	2035
253	10989	1990
254	11026	1945
255	11067	1902
256	11110	1858
257	11152	1815
258	11193	1771
259	11232	1728
260	11267	1683
261	11302	1639
262	11343	1595
263	11381	1552
264	11420	1508
265	11467	1465
266	11517	1423
267	11557	1379
268	11602	1337
269	11658	1295
270	11712	1253
271	11763	1210
272	11810	1168
273	11869	1126
274	11916	1083
275	11962	1040
276	12009	997
277	12056	954
278	12120	912
279	12164	868
280	12211	825
281	12263	782
282	12324	740
283	12373	697
284	12423	653
285	12471	610
286	12521	567
287	12574	523
288	12624	480
289	12674	437
290	12801	395
291	12867	352
292	12906	308
293	12958	264
294	13014	220
295	13072	176
296	13125	132
297	13176	88
298	13226	44
299	13273	0
