iter	RMSE
0	0.9632534973
1	0.9349153114
2	0.908259
3	0.882766485
4	0.8585272626
5	0.8364371212
6	0.8159173207
7	0.7968514565
8	0.7780050234
9	0.7608674545
10	0.745178607
11	0.7311530313
12	0.7177785663
13	0.7052024912
14	0.6935392696
15	0.6826408547
16	0.6720374674
17	0.6627725706
18	0.6541096995
19	0.6465470641
20	0.638658683
21	0.6314188129
22	0.6250073495
23	0.6185649232
24	0.6128364828
25	0.6078173546
26	0.6029372639
27	0.5985048581
28	0.5947132326
29	0.590953999
30	0.5875582086
31	0.5843209606
32	0.5813328305
33	0.5786627477
34	0.5759791203
35	0.573849376
36	0.571544051
37	0.5695022791
38	0.5678590688
39	0.5660723969
40	0.5642801982
41	0.5626642197
42	0.5612097567
43	0.559890551
44	0.558663054
45	0.5575925167
46	0.5566889163
47	0.5555904363
48	0.5546132494
49	0.553649669
50	0.5527747831
51	0.5519549306
52	0.5511157139
53	0.5504792261
54	0.549854881
55	0.5492255144
56	0.5485914624
57	0.5478869981
58	0.5475237383
59	0.5469742877
60	0.5464047219
61	0.5457779588
62	0.5452483685
63	0.5448877864
64	0.5444558375
65	0.5440167873
66	0.5436144255
67	0.5433171643
68	0.5427613808
69	0.5424174797
70	0.5421104301
71	0.5416553932
72	0.5413547988
73	0.5410528911
74	0.5407584353
75	0.5404003244
76	0.5401370159
77	0.5397165651
78	0.5394972271
79	0.5391259082
80	0.5388982958
81	0.5384642475
82	0.5382084831
83	0.5378505586
84	0.5376649546
85	0.5374099769
86	0.5371968246
87	0.5369498879
88	0.5367736265
89	0.5364116737
90	0.5361856785
91	0.5360316174
92	0.5358990607
93	0.5356164608
94	0.5354852985
95	0.5352038975
96	0.5348770125
97	0.5345489835
98	0.5344114763
99	0.5343070296
100	0.5340821133
101	0.5338551184
102	0.5336259363
103	0.5334390915
104	0.5332724356
105	0.5330655549
106	0.5328700504
107	0.5326820105
108	0.5325227627
109	0.5323961905
110	0.5321940461
111	0.5320650896
112	0.5318381525
113	0.5317835267
114	0.5315371263
115	0.5313183487
116	0.5309536263
117	0.5306979847
118	0.5305548975
119	0.5304642498
120	0.5302177652
121	0.5301259553
122	0.5299374065
123	0.5297317424
124	0.5296044909
125	0.5294592392
126	0.5292932076
127	0.5290529519
128	0.5288356228
129	0.5285584911
130	0.5284671784
131	0.5283014193
132	0.5281482841
133	0.5280399864
134	0.5278723735
135	0.5277522945
136	0.527577735
137	0.5274482919
138	0.5272184678
139	0.526891585
140	0.5267641402
141	0.526641428
142	0.526513432
143	0.5264124949
144	0.5262256128
145	0.5258970526
146	0.5257438725
147	0.5256181777
148	0.5255557335
149	0.5253376575
150	0.5252159384
151	0.5251184089
152	0.5248546249
153	0.5247336383
154	0.5246205177
155	0.5245169826
156	0.5244465902
157	0.5243612109
158	0.5242485545
159	0.5241426687
160	0.5240546791
161	0.5239998401
162	0.5238523668
163	0.5237625462
164	0.523554742
165	0.5234195038
166	0.5232888286
167	0.5230913441
168	0.5229615702
169	0.5227558999
170	0.5226538434
171	0.5225471775
172	0.5223715544
173	0.5222686505
174	0.522224492
175	0.5221051754
176	0.5219904299
177	0.521862567
178	0.5217213018
179	0.5215736286
180	0.5214877212
181	0.5212840059
182	0.5211949811
183	0.521092654
184	0.520999186
185	0.5208293383
186	0.5204957511
187	0.5204152931
188	0.5202967987
189	0.5201793598
190	0.5201032727
191	0.5199832072
192	0.5198935867
193	0.5197523101
194	0.5195904151
195	0.5194754008
196	0.5194051222
197	0.5192436346
198	0.5187812437
199	0.518685537
200	0.5185518853
201	0.5184168882
202	0.5183061079
203	0.5181481542
204	0.5179833442
205	0.5178833326
206	0.5178016049
207	0.5175972386
208	0.5174482063
209	0.5174072092
210	0.5173503522
211	0.5172444383
212	0.5171441537
213	0.5169763224
214	0.5168152674
215	0.5166572475
216	0.516607371
217	0.5164772875
218	0.5164014185
219	0.5163291736
220	0.516214054
221	0.5160348813
222	0.5159304395
223	0.5157963709
224	0.515667791
225	0.5155318153
226	0.5154185789
227	0.5153288726
228	0.5151984025
229	0.5150548404
230	0.5149407143
231	0.5148744544
232	0.5147138974
233	0.514551463
234	0.5143588297
235	0.5142731422
236	0.5141485628
237	0.5140088481
238	0.5139645355
239	0.5138269639
240	0.5136923478
241	0.5135906724
242	0.5134462907
243	0.5133096841
244	0.5131915382
245	0.5130826652
246	0.5129931351
247	0.5129135643
248	0.5128656828
249	0.5127583844
250	0.5125486507
251	0.5124255912
252	0.5123398174
253	0.5122081233
254	0.5121395851
255	0.5120056734
256	0.5118435468
257	0.5116729397
258	0.511492593
259	0.5113797189
260	0.5113529893
261	0.511281445
262	0.5111083593
263	0.511044411
264	0.5109496817
265	0.5108946666
266	0.5108165684
267	0.5107308565
268	0.5105602948
269	0.5105426539
270	0.5105059336
271	0.5103571064
272	0.5102923
273	0.5102305678
274	0.510103555
275	0.5099204043
276	0.5098325112
277	0.5097533265
278	0.509722333
279	0.5096518742
280	0.5095275849
281	0.5093583853
282	0.5092291406
283	0.5091167799
284	0.5089945277
285	0.5089366609
286	0.5087997383
287	0.5086245186
288	0.5084783432
289	0.508395616
290	0.5083439814
291	0.5082691656
292	0.50813021
293	0.5079677855
294	0.5079348141
295	0.5077853438
296	0.5076701787
297	0.5075192721
298	0.5073384662
299	0.50725957
300	0.5072097481
301	0.5071978287
302	0.5070866178
303	0.5068826715
304	0.5067153066
305	0.5066709564
306	0.5065101748
307	0.5064357645
308	0.5063337449
309	0.506122096
310	0.5060004433
311	0.5058425386
312	0.5057554854
313	0.5056813025
314	0.5054401949
315	0.5052797738
316	0.5052182885
317	0.5050825225
318	0.5049374762
319	0.5047245176
320	0.504573849
321	0.5044277051
322	0.5042967859
323	0.5042117569
324	0.5040576904
325	0.503928414
326	0.5037471459
327	0.5036214757
328	0.503578941
329	0.5035476484
330	0.5034259016
331	0.5033416283
332	0.5032124455
333	0.5030320912
334	0.5029325567
335	0.5027464511
336	0.5026302762
337	0.5025887827
338	0.502336938
339	0.5022328066
340	0.5021887483
341	0.5020925479
342	0.5019641915
343	0.5016990388
344	0.5016250464
345	0.5014791026
346	0.5013848998
347	0.501295758
348	0.5011792461
349	0.5011352896
350	0.5009587795
351	0.5008825586
352	0.5008055005
353	0.500730379
354	0.5005975894
355	0.5004532862
356	0.500220716
357	0.5001042266
358	0.5000309612
359	0.4999414884
360	0.4997258214
361	0.4995568248
362	0.4993972213
363	0.4993097353
364	0.4991747256
365	0.4989876363
366	0.4988362049
367	0.4987137292
368	0.4985678533
369	0.4983982672
370	0.4983585851
371	0.4982197289
372	0.4981543419
373	0.4980335769
374	0.4979774528
375	0.497885618
376	0.4976705956
377	0.4975975848
378	0.4973654922
379	0.4972847079
380	0.4971450496
381	0.4970343534
382	0.4969213125
383	0.4967842862
384	0.4966941728
385	0.4965460474
386	0.4963901172
387	0.4963441754
