iter	RMSE
0	0.9574002146
1	0.9094941804
2	0.8661179233
3	0.8283720942
4	0.7927574704
5	0.7595147841
6	0.7284570527
7	0.700306523
8	0.6758967482
9	0.6540566256
10	0.6345620498
11	0.6152356366
12	0.5972645781
13	0.5815461757
14	0.5670542209
15	0.5535490645
16	0.5420532855
17	0.5316667643
18	0.5221367439
19	0.5137665441
20	0.5063772947
21	0.4995217232
22	0.4928309628
23	0.4869816277
24	0.4818075644
25	0.4778092967
26	0.4738780733
27	0.4702921473
28	0.4671029466
29	0.4643452848
30	0.4619912922
31	0.459649914
32	0.4575737659
33	0.455632056
34	0.4542490505
35	0.4531402802
36	0.4520242116
37	0.4508451151
38	0.4498171732
39	0.4488239663
40	0.4477620937
41	0.4469354727
42	0.4462519049
43	0.4456135109
44	0.4450840092
45	0.4445164085
46	0.4438484148
47	0.4432455192
48	0.4427230042
49	0.4422983214
50	0.4418673423
51	0.441520135
52	0.4410721251
53	0.4406302639
54	0.4402196656
55	0.4398665442
56	0.4394510371
57	0.4390584383
58	0.4387372425
59	0.4384579695
60	0.4381243327
61	0.4378862993
62	0.4375506405
63	0.4372741429
64	0.4370223132
65	0.4367533966
66	0.4365710577
67	0.4362885718
68	0.436069868
69	0.435791074
70	0.4355887233
71	0.4354366813
72	0.4352879045
73	0.435028749
74	0.4347400142
75	0.4344870608
76	0.434330526
77	0.4340906603
78	0.4338412326
79	0.4336788326
80	0.4335527882
81	0.4334079888
82	0.4332270062
83	0.4330006633
84	0.4328059814
85	0.4326679211
86	0.4324908885
87	0.4322069831
88	0.4319739693
89	0.4318394974
90	0.431598184
91	0.4313749627
92	0.4312665727
93	0.4312071838
94	0.4310288973
95	0.4307880984
96	0.4306519357
97	0.4304864002
98	0.4302954759
99	0.4301435994
100	0.4300340037
101	0.4299138439
102	0.4297890923
103	0.4297034921
104	0.4294916376
105	0.4292480214
106	0.4291049119
107	0.4289247952
108	0.4288081829
109	0.4286653837
110	0.4285224638
111	0.4283477381
112	0.4281971005
113	0.4279368859
114	0.4277819985
115	0.427648501
116	0.427537167
117	0.4274236853
118	0.4273378201
119	0.4272038786
120	0.427111824
121	0.426998278
122	0.4267766013
123	0.4267201705
124	0.4265120951
125	0.4263864186
126	0.4261893987
127	0.425968336
128	0.4258047567
129	0.425590219
130	0.4254822584
131	0.425354476
132	0.4251508934
133	0.4250082207
134	0.4248823154
135	0.4247509724
136	0.4246131287
137	0.4244734829
138	0.424339697
139	0.4242362621
140	0.4241334517
141	0.4240492068
142	0.4239910935
143	0.4238817963
144	0.4237485974
145	0.4235753066
146	0.4234641805
147	0.4233292993
148	0.4232171271
149	0.4230588089
150	0.4229033976
151	0.4227740733
152	0.4226962672
153	0.4225466521
154	0.4224199967
155	0.422376042
156	0.4222121277
157	0.4219699134
158	0.4219380235
159	0.421905965
160	0.4217939424
161	0.4217609022
162	0.4216559
163	0.4216333157
164	0.4216125502
165	0.4213699041
166	0.4212596855
167	0.4210970166
168	0.4209904756
169	0.4209691443
170	0.4208680281
171	0.4207436824
172	0.420615559
173	0.420429436
174	0.4202375139
175	0.4201386688
176	0.419944165
177	0.4197603889
178	0.4195651004
179	0.4195505858
180	0.4193578374
181	0.4192392728
182	0.4190833971
183	0.4189027924
184	0.4187551271
185	0.4185772801
186	0.4184039008
187	0.4182177243
188	0.4180675032
189	0.4178818711
190	0.4176598218
191	0.4175426523
192	0.4173903642
193	0.4172714
194	0.4171886667
195	0.4170210027
196	0.4169353618
197	0.4168728804
198	0.4167489341
199	0.4165895807
200	0.4164295314
201	0.4163360171
202	0.4162083381
203	0.4160059163
204	0.415894684
205	0.4157460614
206	0.4156636115
207	0.4155149253
208	0.415346644
209	0.4152122198
210	0.4151981874
211	0.4150451382
212	0.414922232
213	0.4147395333
214	0.4146763178
215	0.4145498013
216	0.4144065917
217	0.4142024583
218	0.4139735207
219	0.4138146583
220	0.4137190163
221	0.4135167089
222	0.413373729
223	0.413232073
224	0.4130865799
225	0.413016913
226	0.412859017
227	0.4126873463
228	0.4125986538
229	0.4124576596
230	0.4123280008
231	0.4121837282
232	0.4121434356
233	0.4120167097
234	0.411753225
235	0.4115742098
236	0.4114230519
237	0.4112203906
238	0.4110591627
239	0.4109134894
240	0.4107968966
241	0.4107846907
242	0.410667779
243	0.4104943183
244	0.4104066439
245	0.4101876604
246	0.4100826613
247	0.4099632355
248	0.4098518136
249	0.4097553825
250	0.4096093898
251	0.4095111121
252	0.4093660599
253	0.4092325703
254	0.4091274521
255	0.4090017801
256	0.4088002046
257	0.4086965963
258	0.4085295351
259	0.4084461024
260	0.4083116866
261	0.4081451028
262	0.4080083351
263	0.4077899577
264	0.4076499156
265	0.4075061174
266	0.4074111743
267	0.4071956175
268	0.4070555585
269	0.4069416362
270	0.4067728427
271	0.4066011604
272	0.4065921296
273	0.40642271
274	0.4063676519
275	0.4062177912
276	0.4060744541
277	0.4059777676
278	0.405894902
279	0.4057625077
280	0.4056333027
281	0.4055202849
282	0.4054153288
283	0.4054031342
284	0.4052826491
285	0.4051253484
286	0.4050206893
287	0.4049759406
288	0.4048937323
289	0.4047670928
290	0.4046921865
291	0.4045895229
292	0.4044080374
293	0.4043494556
294	0.4041994443
295	0.4040962456
296	0.4039693668
297	0.4038079489
298	0.4037043026
299	0.4036044834
