iter	Passed	Remaining
0	91	36451
1	163	32466
2	238	31582
3	316	31333
4	386	30522
5	455	29928
6	529	29737
7	613	30055
8	689	29941
9	758	29590
10	835	29542
11	919	29714
12	999	29758
13	1075	29647
14	1160	29777
15	1233	29593
16	1312	29565
17	1388	29471
18	1471	29509
19	1554	29533
20	1637	29552
21	1721	29583
22	1800	29510
23	1879	29448
24	1962	29431
25	2045	29420
26	2135	29498
27	2247	29862
28	2338	29920
29	2419	29844
30	2506	29834
31	2587	29755
32	2669	29682
33	2757	29684
34	2829	29505
35	2898	29309
36	2976	29205
37	3042	28987
38	3119	28873
39	3192	28728
40	3269	28626
41	3344	28506
42	3415	28354
43	3480	28163
44	3552	28027
45	3632	27952
46	3695	27754
47	3777	27702
48	3849	27575
49	3924	27469
50	3994	27331
51	4060	27175
52	4133	27059
53	4200	26914
54	4273	26806
55	4351	26730
56	4421	26607
57	4491	26486
58	4565	26385
59	4645	26323
60	4716	26211
61	4791	26120
62	4867	26035
63	4944	25956
64	5011	25830
65	5081	25713
66	5151	25603
67	5223	25505
68	5292	25391
69	5359	25265
70	5433	25178
71	5513	25117
72	5584	25017
73	5654	24909
74	5724	24807
75	5795	24706
76	5870	24625
77	5944	24539
78	6010	24424
79	6081	24326
80	6149	24219
81	6219	24119
82	6287	24011
83	6356	23912
84	6427	23817
85	6501	23737
86	6572	23646
87	6641	23547
88	6716	23469
89	6783	23364
90	6848	23255
91	6929	23199
92	7007	23132
93	7082	23054
94	7165	23005
95	7238	22920
96	7313	22844
97	7376	22732
98	7444	22632
99	7521	22565
100	7596	22487
101	7664	22393
102	7730	22290
103	7798	22195
104	7869	22109
105	7943	22030
106	8009	21932
107	8087	21864
108	8175	21826
109	8250	21752
110	8328	21683
111	8402	21606
112	8481	21540
113	8560	21476
114	8636	21404
115	8711	21328
116	8779	21234
117	8848	21145
118	8927	21080
119	8996	20992
120	9067	20908
121	9135	20816
122	9211	20744
123	9280	20656
124	9349	20569
125	9419	20484
126	9507	20437
127	9582	20363
128	9647	20268
129	9723	20195
130	9807	20138
131	9881	20061
132	9953	19982
133	10021	19892
134	10085	19796
135	10157	19717
136	10231	19641
137	10297	19550
138	10366	19465
139	10430	19370
140	10498	19285
141	10571	19207
142	10637	19117
143	10707	19035
144	10780	18958
145	10849	18874
146	10920	18795
147	10994	18719
148	11067	18644
149	11139	18565
150	11213	18490
151	11288	18418
152	11359	18338
153	11428	18255
154	11496	18171
155	11564	18087
156	11633	18006
157	11702	17924
158	11770	17841
159	11845	17768
160	11926	17704
161	11995	17623
162	12073	17554
163	12142	17473
164	12215	17397
165	12285	17318
166	12398	17298
167	12669	17496
168	12804	17502
169	12882	17428
170	12949	17342
171	13071	17327
172	13159	17266
173	13229	17183
174	13296	17095
175	13367	17013
176	13446	16941
177	13514	16855
178	13590	16779
179	13667	16704
180	13736	16620
181	13803	16533
182	13875	16453
183	13953	16379
184	14017	16290
185	14092	16214
186	14164	16134
187	14226	16043
188	14294	15958
189	14365	15877
190	14428	15787
191	14503	15712
192	14573	15630
193	14645	15551
194	14715	15470
195	14786	15390
196	14856	15308
197	14927	15229
198	14991	15141
199	15057	15057
200	15127	14977
201	15203	14902
202	15271	14820
203	15348	14746
204	15412	14660
205	15481	14579
206	15555	14502
207	15627	14425
208	15702	14349
209	15766	14265
210	15836	14185
211	15902	14101
212	15975	14025
213	16052	13951
214	16130	13879
215	16201	13801
216	16276	13725
217	16348	13648
218	16417	13569
219	16487	13489
220	16561	13414
221	16637	13339
222	16716	13268
223	16792	13193
224	16860	13113
225	16921	13028
226	16993	12951
227	17068	12875
228	17134	12795
229	17205	12716
230	17274	12638
231	17353	12566
232	17423	12488
233	17492	12409
234	17557	12327
235	17620	12244
236	17691	12167
237	17769	12095
238	17840	12017
239	17912	11941
240	17989	11868
241	18055	11788
242	18121	11707
243	18204	11638
244	18279	11564
245	18349	11487
246	18433	11418
247	18498	11337
248	18573	11263
249	18647	11188
250	18716	11110
251	18785	11032
252	18862	10959
253	18931	10882
254	18996	10801
255	19065	10724
256	19142	10651
257	19210	10573
258	19279	10495
259	19357	10423
260	19429	10347
261	19501	10271
262	19569	10194
263	19647	10121
264	19720	10046
265	19788	9968
266	19864	9895
267	19935	9819
268	20046	9762
269	20214	9733
270	20284	9655
271	20349	9576
272	20420	9499
273	20495	9424
274	20565	9347
275	20642	9274
276	20714	9198
277	20776	9117
278	20848	9041
279	20919	8965
280	20993	8890
281	21064	8814
282	21143	8741
283	21214	8665
284	21282	8587
285	21351	8510
286	21462	8450
287	21573	8389
288	21651	8316
289	21729	8242
290	21802	8166
291	21871	8089
292	21944	8013
293	22022	7940
294	22092	7863
295	22162	7786
296	22236	7711
297	22302	7633
298	22371	7556
299	22444	7481
300	22514	7405
301	22587	7329
302	22655	7252
303	22734	7179
304	22805	7103
305	22876	7027
306	22945	6950
307	23019	6875
308	23090	6800
309	23167	6726
310	23232	6648
311	23304	6573
312	23368	6495
313	23439	6419
314	23514	6345
315	23586	6269
316	23648	6191
317	23731	6119
318	23803	6044
319	23875	5968
320	23940	5891
321	24014	5817
322	24077	5739
323	24146	5663
324	24210	5587
325	24286	5512
326	24365	5439
327	24439	5364
328	24511	5289
329	24580	5214
330	24652	5139
331	24722	5063
332	24792	4988
333	24867	4914
334	24940	4839
335	25008	4763
336	25073	4687
337	25149	4613
338	25217	4537
339	25292	4463
340	25365	4388
341	25451	4316
342	25525	4241
343	25593	4166
344	25665	4091
345	25733	4016
346	25803	3941
347	25875	3866
348	25952	3792
349	26017	3716
350	26080	3640
351	26150	3565
352	26214	3490
353	26281	3415
354	26347	3339
355	26418	3265
356	26501	3192
357	26570	3117
358	26647	3043
359	26724	2969
360	26797	2894
361	26868	2820
362	26958	2747
363	27046	2674
364	27109	2599
365	27178	2524
366	27246	2449
367	27317	2375
368	27389	2301
369	27462	2226
370	27524	2151
371	27596	2077
372	27656	2001
373	27722	1927
374	27800	1853
375	27870	1778
376	27934	1704
377	28008	1630
378	28073	1555
379	28142	1481
380	28205	1406
381	28275	1332
382	28349	1258
