iter	Passed	Remaining
0	82	32748
1	158	31525
2	241	31982
3	313	31009
4	387	30630
5	463	30443
6	540	30363
7	617	30233
8	697	30317
9	769	30014
10	854	30215
11	942	30472
12	1024	30511
13	1103	30431
14	1180	30296
15	1252	30063
16	1326	29874
17	1404	29797
18	1482	29730
19	1570	29835
20	1650	29788
21	1721	29586
22	1798	29472
23	1873	29346
24	1950	29259
25	2022	29094
26	2103	29053
27	2169	28827
28	2243	28703
29	2317	28581
30	2393	28493
31	2473	28446
32	2548	28346
33	2622	28227
34	2698	28136
35	2767	27981
36	2836	27824
37	2908	27706
38	2985	27635
39	3051	27463
40	3124	27362
41	3198	27263
42	3269	27147
43	3343	27049
44	3420	26981
45	3496	26904
46	3569	26806
47	3643	26720
48	3706	26551
49	3777	26441
50	3858	26401
51	3944	26398
52	4017	26300
53	4090	26210
54	4161	26101
55	4231	25991
56	4303	25895
57	4374	25797
58	4445	25694
59	4521	25619
60	4592	25522
61	4672	25470
62	4751	25415
63	4824	25326
64	4901	25264
65	4974	25176
66	5043	25068
67	5115	24977
68	5190	24900
69	5265	24824
70	5337	24732
71	5410	24647
72	5479	24546
73	5551	24455
74	5618	24347
75	5690	24261
76	5761	24167
77	5835	24089
78	5910	24017
79	5979	23919
80	6050	23829
81	6115	23717
82	6186	23626
83	6262	23558
84	6334	23475
85	6412	23414
86	6477	23303
87	6546	23208
88	6617	23123
89	6685	23028
90	6762	22962
91	6827	22857
92	6896	22766
93	6973	22700
94	7044	22615
95	7114	22528
96	7191	22464
97	7257	22363
98	7324	22269
99	7395	22187
100	7471	22117
101	7546	22046
102	7619	21971
103	7692	21893
104	7762	21809
105	7835	21731
106	7909	21658
107	7987	21594
108	8056	21509
109	8125	21422
110	8202	21356
111	8278	21287
112	8353	21217
113	8434	21159
114	8503	21074
115	8580	21006
116	8653	20931
117	8728	20859
118	8806	20795
119	8880	20721
120	9055	20880
121	9176	20909
122	9247	20824
123	9318	20740
124	9398	20677
125	9476	20607
126	9553	20537
127	9625	20453
128	9695	20368
129	9766	20285
130	9842	20210
131	9915	20131
132	9989	20054
133	10065	19980
134	10144	19912
135	10218	19836
136	10292	19758
137	10366	19681
138	10434	19593
139	10506	19512
140	10590	19453
141	10659	19367
142	10735	19294
143	10810	19218
144	10886	19144
145	10958	19064
146	11025	18975
147	11101	18902
148	11179	18832
149	11259	18765
150	11333	18689
151	11405	18609
152	11475	18525
153	11544	18441
154	11614	18358
155	11680	18269
156	11751	18189
157	11824	18111
158	11901	18039
159	11970	17955
160	12040	17873
161	12105	17784
162	12182	17713
163	12270	17657
164	12345	17583
165	12422	17511
166	12494	17433
167	12572	17362
168	12649	17289
169	12724	17215
170	12801	17143
171	12886	17082
172	12954	16997
173	13023	16915
174	13092	16833
175	13168	16759
176	13238	16678
177	13309	16599
178	13383	16523
179	13454	16444
180	13525	16365
181	13598	16288
182	13665	16204
183	13737	16126
184	13805	16044
185	13879	15968
186	13951	15891
187	14024	15814
188	14096	15737
189	14169	15661
190	14233	15575
191	14307	15499
192	14386	15429
193	14459	15354
194	14536	15281
195	14601	15197
196	14670	15116
197	14741	15039
198	14811	14960
199	14883	14883
200	14956	14808
201	15029	14731
202	15093	14647
203	15168	14573
204	15243	14499
205	15307	14415
206	15378	14338
207	15451	14263
208	15525	14188
209	15603	14117
210	15672	14038
211	15741	13959
212	15819	13888
213	15890	13811
214	15963	13736
215	16040	13663
216	16120	13595
217	16191	13518
218	16254	13433
219	16323	13355
220	16394	13278
221	16461	13198
222	16540	13128
223	16603	13045
224	16687	12978
225	16756	12901
226	16834	12829
227	16909	12756
228	16981	12680
229	17044	12598
230	17118	12524
231	17196	12452
232	17264	12373
233	17336	12298
234	17413	12226
235	17483	12149
236	17558	12076
237	17631	12001
238	17702	11925
239	17773	11848
240	17849	11776
241	17927	11704
242	18006	11633
243	18073	11555
244	18149	11482
245	18229	11412
246	18308	11340
247	18394	11274
248	18472	11201
249	18542	11125
250	18605	11044
251	18671	10965
252	18745	10891
253	18820	10818
254	18895	10744
255	18961	10665
256	19026	10586
257	19103	10514
258	19184	10443
259	19255	10368
260	19328	10293
261	19402	10219
262	19468	10141
263	19537	10064
264	19660	10015
265	19768	9958
266	19845	9885
267	19926	9814
268	20002	9740
269	20068	9662
270	20139	9586
271	20208	9509
272	20276	9432
273	20354	9360
274	20427	9285
275	20504	9212
276	20573	9135
277	20642	9058
278	20712	8982
279	20791	8910
280	20869	8837
281	20942	8763
282	21019	8689
283	21087	8613
284	21157	8537
285	21236	8464
286	21308	8389
287	21382	8315
288	21456	8241
289	21532	8167
290	21597	8089
291	21666	8013
292	21745	7941
293	21819	7866
294	21882	7788
295	21955	7714
296	22028	7639
297	22102	7565
298	22170	7488
299	22300	7433
300	22524	7408
301	22659	7353
302	22729	7276
303	22810	7203
304	22945	7147
305	23022	7072
306	23098	6997
307	23176	6922
308	23254	6848
309	23324	6771
310	23401	6696
311	23472	6620
312	23538	6542
313	23609	6466
314	23687	6391
315	23765	6317
316	23840	6242
317	23912	6166
318	23981	6089
319	24055	6013
320	24134	5939
321	24206	5863
322	24274	5786
323	24350	5711
324	24457	5643
325	24614	5587
326	24686	5510
327	24758	5434
328	24831	5358
329	24900	5281
330	24979	5207
331	25052	5131
332	25127	5055
333	25196	4979
334	25272	4903
335	25351	4828
336	25422	4752
337	25495	4676
338	25571	4601
339	25641	4524
340	25718	4449
341	25796	4374
342	25865	4298
343	25939	4222
344	26009	4146
345	26078	4070
346	26152	3994
347	26227	3919
348	26299	3843
349	26371	3767
350	26438	3690
351	26504	3614
352	26573	3538
353	26639	3461
