iter	Passed	Remaining
0	57	22931
1	110	22036
2	164	21751
3	220	21870
4	274	21682
5	333	21909
6	387	21757
7	442	21674
8	497	21604
9	551	21512
10	608	21524
11	662	21419
12	717	21365
13	773	21329
14	826	21225
15	888	21327
16	947	21356
17	1008	21394
18	1061	21285
19	1113	21162
20	1166	21059
21	1220	20974
22	1276	20918
23	1329	20832
24	1383	20751
25	1438	20689
26	1494	20640
27	1545	20537
28	1596	20429
29	1647	20325
30	1698	20222
31	1751	20139
32	1803	20055
33	1858	20008
34	1913	19955
35	1968	19901
36	2023	19851
37	2076	19782
38	2130	19724
39	2185	19668
40	2235	19575
41	2287	19499
42	2340	19433
43	2393	19362
44	2445	19295
45	2499	19235
46	2554	19186
47	2605	19109
48	2657	19039
49	2709	18969
50	2758	18879
51	2812	18820
52	2935	19216
53	3008	19275
54	3063	19214
55	3116	19141
56	3169	19074
57	3220	18990
58	3270	18902
59	3325	18845
60	3383	18805
61	3435	18730
62	3491	18678
63	3548	18631
64	3602	18564
65	3655	18498
66	3712	18450
67	3766	18391
68	3825	18351
69	3881	18296
70	3936	18242
71	3987	18164
72	4042	18107
73	4095	18043
74	4151	17989
75	4205	17929
76	4256	17856
77	4310	17796
78	4362	17726
79	4413	17654
80	4465	17585
81	4520	17530
82	4575	17473
83	4627	17407
84	4680	17345
85	4731	17276
86	4783	17210
87	4840	17160
88	4894	17103
89	4946	17037
90	4999	16976
91	5051	16911
92	5102	16842
93	5157	16787
94	5210	16729
95	5262	16665
96	5318	16612
97	5376	16569
98	5436	16529
99	5495	16487
100	5554	16444
101	5612	16395
102	5671	16354
103	5730	16309
104	5798	16289
105	5859	16250
106	5922	16218
107	5981	16170
108	6041	16129
109	6100	16082
110	6160	16040
111	6222	16000
112	6284	15960
113	6344	15916
114	6403	15870
115	6463	15824
116	6517	15764
117	6569	15700
118	6622	15637
119	6672	15569
120	6728	15513
121	6782	15454
122	6836	15395
123	6892	15340
124	6944	15276
125	6995	15213
126	7048	15150
127	7097	15082
128	7150	15021
129	7201	14956
130	7253	14894
131	7305	14832
132	7362	14781
133	7416	14722
134	7470	14664
135	7522	14601
136	7574	14540
137	7624	14476
138	7676	14414
139	7727	14350
140	7782	14295
141	7836	14238
142	7890	14181
143	7942	14120
144	7995	14060
145	8047	14000
146	8098	13937
147	8148	13873
148	8196	13807
149	8246	13744
150	8299	13686
151	8353	13629
152	8405	13570
153	8458	13510
154	8509	13450
155	8559	13388
156	8611	13327
157	8663	13268
158	8714	13208
159	8768	13152
160	8822	13096
161	8879	13045
162	8932	12987
163	8981	12925
164	9033	12865
165	9084	12806
166	9136	12747
167	9186	12685
168	9234	12622
169	9285	12563
170	9337	12504
171	9390	12448
172	9445	12393
173	9496	12335
174	9550	12278
175	9601	12219
176	9652	12161
177	9704	12103
178	9755	12044
179	9807	11986
180	9858	11928
181	9912	11873
182	9963	11814
183	10017	11760
184	10070	11703
185	10122	11646
186	10172	11587
187	10221	11526
188	10274	11470
189	10325	11412
190	10382	11360
191	10433	11303
192	10488	11249
193	10541	11193
194	10590	11134
195	10641	11076
196	10693	11018
197	10744	10961
198	10797	10905
199	10850	10850
200	10899	10791
201	10951	10734
202	11005	10680
203	11056	10623
204	11108	10566
205	11159	10509
206	11210	10452
207	11263	10397
208	11316	10342
209	11368	10285
210	11420	10229
211	11474	10175
212	11529	10122
213	11583	10068
214	11635	10012
215	11688	9956
216	11742	9902
217	11794	9846
218	11845	9789
219	11896	9733
220	11945	9675
221	11996	9619
222	12047	9562
223	12101	9508
224	12151	9451
225	12203	9395
226	12256	9340
227	12312	9288
228	12365	9233
229	12415	9176
230	12468	9121
231	12521	9067
232	12574	9012
233	12626	8957
234	12677	8901
235	12727	8844
236	12780	8790
237	12834	8735
238	12885	8680
239	12936	8624
240	12987	8568
241	13038	8512
242	13087	8455
243	13140	8401
244	13191	8345
245	13240	8288
246	13291	8233
247	13340	8176
248	13393	8122
249	13446	8068
250	13499	8013
251	13550	7958
252	13600	7902
253	13652	7847
254	13704	7792
255	13756	7738
256	13810	7684
257	13862	7629
258	13916	7576
259	13981	7528
260	14039	7477
261	14131	7443
262	14232	7413
263	14313	7373
264	14395	7333
265	14473	7291
266	14544	7245
267	14615	7198
268	14695	7156
269	14770	7111
270	14839	7063
271	14905	7014
272	14970	6964
273	15037	6915
274	15203	6910
275	15329	6887
276	15412	6843
277	15485	6795
278	15548	6743
279	15606	6688
280	15660	6632
281	15713	6575
282	15767	6518
283	15822	6462
284	15889	6411
285	15961	6362
286	16038	6314
287	16108	6264
288	16178	6213
289	16243	6161
290	16317	6112
291	16391	6062
292	16462	6011
293	16519	5955
294	16576	5900
295	16633	5844
296	16690	5788
297	16742	5730
298	16799	5674
299	16857	5619
300	16909	5561
301	16964	5505
302	17016	5447
303	17069	5390
304	17124	5333
