iter	Passed	Remaining
0	121	48492
1	235	46895
2	335	44366
3	422	41795
4	827	65372
5	1078	70830
6	1203	67541
7	1314	64392
8	1435	62361
9	1556	60722
10	1817	64263
11	2095	67769
12	2330	69365
13	2445	67422
14	2589	66466
15	2686	64482
16	2790	62861
17	2877	61058
18	2962	59398
19	3056	58070
20	3157	56988
21	3252	55875
22	3337	54712
23	3438	53864
24	3536	53042
25	3623	52116
26	3717	51350
27	3812	50647
28	3919	50147
29	4034	49754
30	4113	48968
31	4195	48247
32	4311	47947
33	4409	47462
34	4555	47506
35	4976	50316
36	5145	50484
37	5257	50083
38	5363	49643
39	5497	49473
40	5609	49117
41	5725	48804
42	5853	48600
43	5971	48315
44	6126	48328
45	6318	48626
46	6466	48567
47	6619	48543
48	6735	48245
49	6994	48964
50	7117	48707
51	7225	48357
52	7336	48034
53	7471	47873
54	7574	47513
55	7663	47072
56	7752	46652
57	7842	46243
58	7919	45774
59	8005	45365
60	8097	45000
61	8181	44600
62	8261	44194
63	8354	43859
64	8430	43450
65	8522	43128
66	8626	42873
67	8706	42508
68	8803	42229
69	8881	41871
70	8961	41524
71	9050	41227
72	9132	40906
73	9220	40618
74	9306	40330
75	9386	40017
76	9462	39694
77	9551	39428
78	9626	39116
79	9697	38791
80	9777	38506
81	9876	38301
82	9950	38003
83	10028	37724
84	10109	37465
85	10180	37170
86	10246	36864
87	10331	36631
88	10428	36439
89	10513	36212
90	10603	36006
91	10688	35784
92	10770	35553
93	10845	35306
94	10941	35128
95	11054	35005
96	11156	34850
97	11234	34620
98	11313	34397
99	11389	34167
100	11461	33931
101	11543	33723
102	11631	33539
103	11710	33330
104	11807	33172
105	11890	32978
106	11984	32817
107	12067	32627
108	12139	32408
109	12241	32274
110	12340	32130
111	12433	31972
112	12521	31802
113	12614	31647
114	12711	31503
115	12785	31302
116	12872	31135
117	13062	31218
118	13179	31122
119	13251	30920
120	13327	30730
121	13412	30562
122	13495	30392
123	13572	30208
124	13646	30022
125	13729	29855
126	13802	29670
127	13894	29526
128	14016	29445
129	14096	29276
130	14173	29103
131	14269	28971
132	14366	28840
133	14481	28746
134	14583	28627
135	14762	28656
136	15120	29027
137	15220	28897
138	15327	28780
139	15453	28699
140	15545	28555
141	15623	28386
142	15706	28227
143	15858	28193
144	15950	28051
145	16037	27900
146	16115	27735
147	16204	27592
148	16283	27430
149	16360	27267
150	16579	27340
151	16799	27409
152	16892	27271
153	16993	27145
154	17108	27042
155	17212	26921
156	17304	26783
157	17407	26662
158	17500	26526
159	17603	26405
160	17706	26285
161	17799	26150
162	17889	26010
163	17973	25864
164	18066	25730
165	18166	25608
166	18259	25475
167	18350	25341
168	18437	25201
169	18544	25089
170	18632	24952
171	18723	24819
172	18814	24686
173	18910	24561
174	18999	24427
175	19099	24307
176	19186	24172
177	19275	24040
178	19356	23897
179	19457	23781
180	19549	23653
181	19641	23527
182	19728	23394
183	19836	23285
184	19953	23189
185	20143	23175
186	20260	23077
187	20420	23027
188	20556	22949
189	20676	22852
190	20784	22742
191	20880	22620
192	21017	22542
193	21279	22595
194	21412	22510
195	21522	22401
196	21606	22264
197	21693	22131
198	21795	22014
199	21884	21884
200	21978	21759
201	22070	21633
202	22162	21507
203	22329	21453
204	22461	21365
205	22562	21247
206	22656	21123
207	22744	20994
208	22828	20862
209	22910	20728
210	23010	20611
211	23101	20486
212	23191	20360
213	23281	20235
214	23376	20114
215	23517	20033
216	23651	19945
217	23764	19840
218	23880	19737
219	23989	19627
220	24131	19545
221	24238	19434
222	24320	19303
223	24403	19174
224	24491	19049
225	24582	18925
226	24663	18796
227	24759	18678
228	24839	18548
229	24917	18417
230	25010	18297
231	25083	18163
232	25164	18036
233	25250	17912
234	25370	17813
235	25474	17702
236	25569	17585
237	25637	17450
238	25726	17330
239	25800	17200
240	25873	17070
241	25958	16947
242	26044	16826
243	26118	16698
244	26191	16570
245	26271	16446
246	26358	16327
247	26448	16210
248	26527	16086
249	26631	15978
250	26717	15860
251	26800	15740
252	26899	15629
253	26998	15518
254	27084	15400
255	27171	15283
256	27276	15177
257	27374	15066
258	27480	14960
259	27584	14853
260	27720	14762
261	27800	14642
262	27885	14525
263	27964	14406
264	28226	14379
265	28409	14311
266	28619	14256
267	28767	14169
268	28870	14059
269	29036	13980
270	29144	13873
271	29258	13768
272	29356	13656
273	29465	13549
274	29556	13434
275	29661	13326
276	29788	13227
277	29873	13110
278	29973	12999
279	30065	12885
280	30149	12767
281	30282	12671
282	30366	12554
283	30448	12436
284	30540	12323
285	30620	12205
286	30737	12102
287	30843	11994
288	30929	11879
289	31027	11768
290	31106	11651
291	31175	11530
292	31278	11422
293	31385	11315
294	31692	11280
295	31805	11174
296	31904	11064
297	32043	10967
298	32131	10853
299	32260	10753
300	32358	10642
301	32536	10558
302	32637	10448
303	32739	10338
304	32868	10237
305	33020	10143
306	33122	10033
307	33215	9921
308	33325	9814
309	33425	9704
310	33515	9591
311	33604	9478
312	33697	9366
313	33786	9253
314	33878	9141
315	33963	9028
316	34050	8915
317	34156	8807
318	34254	8697
319	34366	8591
320	34454	8479
321	34574	8375
322	34661	8262
323	34738	8148
324	34828	8037
325	34914	7925
326	35024	7818
327	35165	7719
328	35324	7623
329	35446	7518
330	35607	7422
331	35699	7312
332	35804	7203
333	35930	7100
334	36035	6992
335	36142	6884
336	36239	6774
337	36338	6665
338	36434	6556
339	36542	6448
340	36679	6346
341	36778	6237
342	36871	6127
343	36962	6017
344	37093	5913
345	37174	5801
346	37273	5693
347	37412	5590
348	37518	5482
349	37612	5373
350	37698	5262
351	37811	5156
352	37916	5048
353	38021	4940
354	38115	4831
355	38188	4719
356	38280	4610
357	38362	4500
358	38451	4391
359	38543	4282
360	38623	4172
361	38700	4062
362	38774	3952
363	38849	3842
364	38938	3733
365	39028	3625
366	39108	3516
367	39193	3408
368	39301	3301
369	39388	3193
370	39460	3084
371	39579	2979
372	39685	2872
373	39799	2766
374	39908	2660
375	40019	2554
376	40114	2447
377	40221	2340
378	40342	2235
379	40428	2127
380	40544	2021
381	40633	1914
382	40794	1810
383	40917	1704
384	40999	1597
385	41101	1490
386	41220	1384
387	41333	1278
388	41414	1171
389	41492	1063
390	41580	957
391	41657	850
392	41730	743
393	41816	636
394	41888	530
395	41962	423
396	42047	317
397	42128	211
398	42207	105
399	42304	0
