iter	Passed	Remaining
0	68	27140
1	134	26702
2	200	26529
3	263	26047
4	319	25266
5	381	25046
6	447	25111
7	543	26630
8	664	28855
9	750	29252
10	816	28877
11	889	28759
12	986	29363
13	1062	29283
14	1151	29562
15	1228	29484
16	1296	29199
17	1357	28810
18	1413	28339
19	1482	28176
20	1548	27949
21	1623	27897
22	1705	27953
23	1780	27902
24	1844	27660
25	1917	27581
26	1982	27383
27	2057	27332
28	2127	27217
29	2209	27246
30	2281	27157
31	2349	27020
32	2407	26779
33	2470	26594
34	2527	26357
35	2591	26201
36	2651	26010
37	2719	25905
38	2787	25801
39	2856	25706
40	2918	25554
41	2987	25466
42	3057	25387
43	3118	25234
44	3177	25069
45	3252	25031
46	3322	24957
47	3382	24808
48	3466	24828
49	3539	24775
50	3607	24688
51	3671	24573
52	3733	24447
53	3805	24380
54	3880	24341
55	3953	24286
56	4146	24949
57	4262	25132
58	4379	25314
59	4485	25415
60	4596	25542
61	4728	25776
62	4861	26003
63	4998	26239
64	5136	26471
65	5249	26567
66	5364	26663
67	5441	26567
68	5516	26463
69	5601	26407
70	5686	26351
71	5755	26219
72	5831	26122
73	5925	26104
74	6002	26011
75	6076	25906
76	6151	25802
77	6224	25696
78	6289	25557
79	6358	25435
80	6428	25316
81	6506	25233
82	6571	25098
83	6658	25050
84	6747	25004
85	6812	24873
86	6882	24761
87	6948	24636
88	7031	24572
89	7117	24515
90	7209	24480
91	7287	24396
92	7353	24273
93	7421	24159
94	7501	24083
95	7580	24003
96	7660	23929
97	7733	23833
98	7823	23786
99	7974	23922
100	8131	24071
101	8239	24072
102	8313	23972
103	8391	23883
104	8456	23757
105	8526	23649
106	8606	23568
107	8683	23478
108	8746	23351
109	8825	23267
110	8935	23263
111	9004	23154
112	9076	23051
113	9148	22950
114	9212	22830
115	9287	22739
116	9346	22606
117	9420	22513
118	9487	22402
119	9555	22296
120	9616	22174
121	9684	22068
122	9754	21967
123	9818	21853
124	9880	21737
125	9948	21633
126	10030	21560
127	10111	21486
128	10177	21381
129	10240	21269
130	10301	21153
131	10369	21053
132	10430	20940
133	10506	20856
134	10580	20768
135	10662	20698
136	10732	20603
137	10793	20492
138	10865	20401
139	10922	20284
140	10982	20174
141	11060	20095
142	11130	20003
143	11209	19927
144	11269	19818
145	11327	19706
146	11402	19624
147	11476	19540
148	11539	19438
149	11610	19350
150	11676	19254
151	11737	19151
152	11814	19072
153	11886	18986
154	11945	18882
155	12016	18795
156	12084	18704
157	12150	18610
158	12222	18526
159	12289	18433
160	12354	18340
161	12423	18251
162	12501	18176
163	12566	18083
164	12622	17978
165	12697	17898
166	12781	17833
167	12844	17737
168	12913	17650
169	12974	17553
170	13049	17474
171	13111	17380
172	13180	17295
173	13258	17220
174	13324	17131
175	13395	17048
176	13461	16960
177	13522	16864
178	13593	16783
179	13662	16698
180	13722	16603
181	13792	16520
182	13863	16439
183	13926	16348
184	13996	16266
185	14061	16177
186	14127	16091
187	14192	16004
188	14274	15935
189	14338	15847
190	14420	15779
191	14487	15695
192	14557	15613
193	14627	15531
194	14699	15452
195	14771	15374
196	14861	15314
197	14935	15237
198	15008	15159
199	15085	15085
200	15154	15003
201	15222	14921
202	15291	14839
203	15359	14757
204	15445	14692
205	15517	14613
206	15598	14543
207	15667	14462
208	15745	14389
209	15814	14308
210	15887	14231
211	15969	14161
212	16050	14091
213	16116	14007
214	16196	13936
215	16263	13854
216	16332	13773
217	16409	13700
218	16507	13642
219	16628	13604
220	16727	13548
221	16807	13476
222	16874	13393
223	16950	13318
224	17022	13239
225	17097	13163
226	17186	13097
227	17271	13029
228	17336	12945
229	17408	12867
230	17477	12786
231	17562	12717
232	17637	12641
233	17706	12560
234	17782	12485
235	17863	12413
236	17932	12333
237	18006	12256
238	18077	12177
239	18163	12109
240	18239	12033
241	18318	11960
242	18383	11877
243	18466	11806
244	18540	11729
245	18632	11664
246	18733	11604
247	18847	11551
248	19016	11532
249	19156	11493
250	19269	11438
251	19359	11369
252	19436	11293
253	19500	11208
254	19566	11125
255	19657	11057
256	19746	10987
257	19861	10931
258	19966	10869
259	20057	10800
260	20130	10721
261	20197	10638
262	20268	10558
263	20328	10472
264	20396	10390
265	20480	10317
266	20551	10237
267	20617	10154
268	20687	10074
269	20771	10001
270	20881	9939
271	21035	9898
272	21157	9842
273	21259	9776
274	21372	9714
275	21484	9652
276	21593	9588
277	21735	9538
278	21847	9474
279	21992	9425
280	22136	9374
281	22254	9312
282	22366	9246
283	22549	9210
284	22644	9137
285	22715	9054
286	22795	8975
287	22895	8903
288	23011	8838
289	23080	8754
290	23182	8683
291	23264	8604
292	23368	8533
293	23478	8464
294	23574	8390
295	23678	8319
296	23776	8245
297	23855	8165
298	23946	8088
299	24047	8015
300	24154	7944
301	24240	7866
302	24351	7795
303	24457	7723
304	24563	7650
305	24668	7577
306	24792	7510
307	24927	7445
308	25025	7369
309	25111	7290
310	25194	7209
311	25258	7124
312	25338	7043
313	25470	6975
314	25584	6903
315	25674	6824
316	25759	6744
317	25839	6663
318	25917	6580
319	25995	6498
320	26077	6417
321	26173	6340
322	26243	6256
323	26319	6173
324	26405	6093
325	26479	6010
326	26703	5961
327	26772	5876
328	26852	5794
329	26928	5712
330	26998	5628
331	27084	5547
332	27180	5468
333	27261	5386
334	27334	5303
335	27422	5223
336	27497	5140
337	27569	5057
338	27663	4977
339	27763	4899
340	27844	4817
341	27992	4747
342	28063	4663
343	28158	4583
344	28245	4502
345	28364	4426
346	28519	4356
347	28617	4276
348	28722	4197
349	28818	4116
350	28956	4042
351	29045	3960
352	29144	3880
353	29228	3798
354	29294	3713
355	29374	3630
356	29464	3548
357	29532	3464
358	29605	3381
359	29681	3297
360	29761	3215
361	29840	3132
362	29936	3051
363	30016	2968
364	30103	2886
365	30188	2804
366	30265	2721
367	30360	2640
368	30462	2559
369	30571	2478
370	30658	2396
371	30762	2315
372	30927	2238
373	31037	2157
374	31141	2076
375	31223	1993
376	31316	1910
377	31418	1828
378	31520	1746
379	31613	1663
380	31684	1580
381	31763	1496
382	31839	1413
383	31910	1329
384	31979	1245
385	32041	1162
386	32129	1079
387	32201	995
388	32282	912
389	32364	829
390	32436	746
391	32503	663
392	32580	580
393	32711	498
394	32853	415
395	32930	332
396	33007	249
397	33090	166
398	33167	83
399	33242	0
