iter	Passed	Remaining
0	48	14627
1	82	12326
2	111	11040
3	154	11451
4	189	11151
5	225	11062
6	261	10943
7	292	10673
8	327	10578
9	358	10402
10	389	10238
11	425	10211
12	461	10198
13	495	10121
14	537	10217
15	582	10345
16	622	10361
17	654	10256
18	696	10295
19	729	10213
20	764	10161
21	801	10131
22	837	10082
23	867	9976
24	897	9875
25	933	9838
26	978	9895
27	1027	9982
28	1095	10239
29	1159	10434
30	1223	10614
31	1264	10592
32	1307	10580
33	1347	10545
34	1390	10527
35	1436	10532
36	1517	10786
37	1733	11949
38	1840	12317
39	1919	12475
40	1988	12560
41	2050	12595
42	2145	12825
43	2234	12998
44	2323	13167
45	2403	13270
46	2465	13269
47	2517	13216
48	2563	13129
49	2624	13121
50	2664	13006
51	2704	12898
52	2763	12880
53	2812	12813
54	2854	12713
55	2902	12648
56	2967	12651
57	3018	12596
58	3066	12524
59	3117	12471
60	3163	12396
61	3211	12329
