iter	Passed	Remaining
0	37	11188
1	65	9790
2	99	9889
3	125	9319
4	155	9173
5	187	9208
6	214	8981
7	238	8718
8	264	8553
9	291	8458
10	317	8352
11	347	8337
12	382	8448
13	410	8392
14	441	8392
15	476	8462
16	509	8476
17	536	8397
18	563	8340
19	592	8297
20	631	8394
21	684	8652
22	730	8799
23	770	8857
24	797	8776
25	825	8694
26	853	8627
27	890	8646
28	923	8632
29	954	8591
30	1002	8695
31	1038	8700
32	1074	8692
33	1108	8669
34	1138	8623
35	1170	8586
36	1196	8507
37	1225	8451
38	1252	8384
39	1281	8329
40	1306	8254
41	1332	8186
42	1367	8173
43	1400	8148
44	1429	8100
45	1458	8055
46	1494	8044
47	1522	7995
48	1553	7956
49	1581	7907
50	1607	7849
51	1634	7795
52	1660	7739
53	1688	7690
54	1713	7631
55	1743	7596
56	1773	7561
57	1800	7512
58	1828	7469
59	1865	7460
60	1899	7444
61	1932	7418
62	1962	7384
63	1993	7349
64	2026	7325
65	2059	7300
66	2089	7265
67	2119	7232
68	2151	7202
69	2178	7158
70	2207	7121
71	2236	7082
72	2263	7040
73	2295	7011
74	2321	6965
