iter	Passed	Remaining
0	38	11632
1	90	13543
2	130	12943
3	166	12297
4	202	11966
5	241	11824
6	270	11315
7	300	10959
8	329	10662
9	363	10541
10	394	10363
11	419	10069
12	448	9911
13	477	9749
14	506	9625
15	556	9878
16	612	10189
17	656	10290
18	695	10290
19	739	10353
20	771	10253
21	812	10272
22	861	10374
23	908	10446
24	948	10429
25	985	10382
26	1015	10272
27	1060	10306
28	1095	10237
29	1127	10147
30	1154	10015
31	1191	9979
32	1219	9866
33	1250	9780
34	1283	9716
35	1329	9750
36	1376	9782
37	1413	9748
38	1454	9732
39	1487	9667
40	1511	9548
41	1544	9487
42	1594	9527
43	1647	9582
44	1689	9574
45	1730	9552
46	1761	9480
47	1801	9457
48	1828	9366
49	1859	9299
50	1896	9257
51	1931	9213
52	1961	9142
53	2005	9135
54	2040	9089
55	2071	9025
56	2101	8959
57	2130	8890
58	2155	8806
59	2178	8713
60	2202	8628
61	2231	8566
62	2266	8527
63	2299	8479
64	2329	8422
65	2359	8364
66	2396	8333
67	2433	8304
68	2482	8311
69	2529	8310
70	2574	8304
71	2612	8272
72	2655	8258
73	2691	8220
74	2725	8176
75	2758	8129
76	2801	8114
77	2849	8109
78	2899	8110
79	2948	8108
80	2991	8087
81	3033	8064
82	3071	8030
83	3098	7967
84	3124	7902
85	3149	7838
86	3188	7806
87	3232	7788
