iter	Passed	Remaining
0	66	26667
1	140	27991
2	246	32656
3	336	33348
4	518	40934
5	699	45927
6	888	49883
7	1102	54016
8	1195	51923
9	1269	49519
10	1377	48698
11	1460	47222
12	1531	45584
13	1589	43817
14	1645	42236
15	1713	41114
16	1781	40135
17	1843	39132
18	1901	38135
19	1955	37157
20	2019	36440
21	2079	35727
22	2147	35207
23	2214	34690
24	2271	34069
25	2344	33721
26	2399	33150
27	2455	32618
28	2512	32138
29	2572	31723
30	2622	31218
31	2673	30744
32	2733	30395
33	2801	30157
34	2875	29985
35	2941	29743
36	2993	29372
37	3054	29097
38	3107	28760
39	3159	28436
40	3220	28196
41	3275	27922
42	3421	28405
43	3556	28775
44	3622	28577
45	3688	28385
46	3748	28153
47	3810	27942
48	3881	27804
49	3938	27568
50	3990	27306
51	4055	27141
52	4112	26927
53	4170	26719
54	4225	26503
55	4292	26368
56	4380	26357
57	4459	26296
58	4530	26183
59	4589	26004
60	4655	25870
61	4709	25673
62	4770	25518
63	4841	25415
64	4908	25298
65	4973	25166
66	5024	24972
67	5087	24839
68	5141	24665
69	5205	24542
70	5269	24419
71	5330	24281
72	5388	24135
73	5454	24030
74	5524	23937
75	5597	23864
76	5663	23758
77	5758	23772
78	5815	23631
79	5866	23466
80	5926	23338
81	5982	23200
82	6037	23060
83	6090	22911
84	6139	22753
85	6186	22587
86	6234	22430
87	6294	22317
88	6355	22207
89	6419	22112
90	6499	22070
91	6558	21958
92	6616	21840
93	6680	21746
94	6735	21623
95	6792	21508
96	6857	21421
97	6919	21324
98	6974	21204
99	7029	21089
100	7087	20983
101	7138	20856
102	7187	20726
103	7236	20595
104	7284	20465
105	7340	20359
106	7392	20243
107	7446	20132
108	7499	20021
109	7551	19908
110	7600	19789
111	7658	19694
112	7719	19606
113	7786	19534
114	7844	19441
115	7904	19353
116	7968	19275
117	8020	19167
118	8067	19049
119	8116	18939
120	8162	18821
121	8213	18715
122	8266	18617
123	8334	18550
124	8389	18456
125	8449	18374
126	8501	18275
127	8555	18180
128	8612	18093
129	8679	18026
130	8738	17943
131	8790	17846
132	8849	17765
133	8895	17658
134	8944	17557
135	8993	17458
136	9040	17355
137	9100	17278
138	9154	17189
139	9220	17123
140	9286	17057
141	9346	16982
142	9398	16890
143	9450	16801
144	9503	16713
145	9559	16631
146	9613	16546
147	9670	16466
148	9730	16392
149	9800	16334
150	9863	16264
