iter	Passed	Remaining
0	36	10814
1	75	11296
2	106	10578
3	135	10012
4	166	9796
5	197	9667
6	230	9646
7	262	9574
8	298	9647
9	336	9767
10	373	9814
11	411	9873
12	452	9998
13	492	10052
14	533	10140
15	562	9980
16	600	10003
17	628	9841
18	658	9736
19	689	9657
20	717	9538
21	755	9543
22	786	9473
23	823	9472
24	867	9547
25	902	9515
26	948	9586
27	989	9614
28	1034	9669
29	1084	9756
30	1127	9784
31	1162	9735
32	1189	9623
33	1218	9535
34	1249	9463
35	1283	9410
36	1326	9432
37	1359	9373
38	1412	9452
39	1460	9490
40	1500	9480
41	1560	9582
42	1612	9637
43	1703	9911
44	1764	9998
45	1797	9926
46	1847	9945
47	1898	9965
48	1946	9972
49	1990	9953
50	2030	9913
51	2077	9910
52	2123	9894
53	2162	9851
54	2206	9826
55	2255	9825
56	2313	9864
57	2374	9906
58	2457	10037
59	2531	10126
60	2604	10205
61	2669	10246
62	2746	10331
63	2837	10462
64	2933	10607
65	2997	10627
66	3039	10571
67	3102	10583
68	3170	10613
69	3228	10607
70	3271	10551
71	3305	10467
72	3365	10465
73	3400	10385
74	3437	10313
75	3482	10264
76	3524	10208
77	3562	10138
78	3614	10112
79	3661	10069
80	3702	10009
81	3761	10000
82	3814	9972
83	3879	9975
84	3943	9974
