iter	Passed	Remaining
0	60	18014
1	123	18401
2	182	18038
3	221	16389
4	265	15689
5	308	15093
6	354	14822
7	394	14381
8	436	14125
9	479	13910
10	521	13691
11	567	13616
12	626	13826
13	670	13703
14	707	13450
15	748	13278
16	790	13166
17	830	13010
18	875	12952
19	913	12793
20	956	12708
21	996	12593
22	1039	12515
23	1083	12456
24	1123	12362
25	1167	12307
26	1207	12205
27	1245	12099
28	1284	12006
29	1321	11894
30	1362	11821
31	1402	11747
32	1443	11675
33	1483	11607
34	1523	11532
35	1565	11480
36	1607	11423
37	1649	11372
38	1688	11303
39	1734	11274
40	1773	11203
41	1811	11126
42	1848	11049
43	1886	10974
44	1929	10931
45	1962	10838
46	2008	10811
47	2053	10778
48	2096	10736
49	2135	10679
50	2177	10632
51	2214	10563
52	2256	10515
53	2300	10478
54	2337	10413
55	2374	10344
56	2422	10325
57	2458	10258
58	2497	10203
59	2536	10146
60	2577	10099
61	2621	10062
62	2655	9988
63	2692	9928
64	2738	9900
65	2778	9852
66	2813	9783
67	2852	9730
68	2887	9667
69	2925	9613
70	2966	9567
71	3006	9521
72	3041	9457
73	3084	9419
74	3125	9375
75	3171	9346
76	3209	9295
77	3250	9252
78	3291	9209
79	3331	9161
80	3368	9107
81	3410	9067
82	3450	9022
83	3484	8960
84	3524	8915
85	3562	8865
86	3601	8817
87	3639	8768
88	3679	8723
89	3717	8675
90	3757	8630
91	3801	8593
92	3837	8541
93	3876	8495
94	3914	8447
95	3953	8401
96	3994	8360
97	4036	8320
98	4078	8279
99	4119	8238
100	4159	8194
101	4194	8142
102	4231	8093
103	4269	8046
104	4302	7991
105	4342	7948
106	4381	7902
107	4423	7863
108	4466	7826
109	4506	7784
110	4552	7751
111	4595	7713
112	4628	7660
113	4665	7612
114	4708	7574
115	4744	7525
116	4778	7474
117	4817	7430
118	4862	7395
119	4905	7358
120	4939	7306
121	4977	7262
122	5017	7219
123	5056	7176
124	5093	7130
125	5130	7085
126	5169	7041
127	5211	7002
128	5252	6962
129	5287	6914
130	5487	7079
131	5532	7040
132	5576	7002
133	5624	6967
134	5686	6950
135	5739	6921
136	5808	6910
137	5864	6883
138	5916	6852
139	5958	6809
140	6019	6787
141	6083	6769
142	6129	6729
143	6177	6692
144	6236	6666
145	6287	6631
146	6370	6630
147	6448	6622
148	6502	6590
149	6565	6565
150	6616	6528
151	6671	6495
152	6726	6462
153	6777	6425
154	6819	6379
155	6869	6340
156	6916	6299
157	6960	6255
158	6998	6206
159	7055	6173
160	7122	6149
161	7174	6111
162	7221	6069
163	7258	6019
164	7307	5978
165	7349	5932
166	7394	5888
167	7441	5847
168	7489	5805
169	7542	5767
170	7595	5729
171	7647	5691
172	7696	5649
173	7768	5625
174	7868	5620
175	8008	5642
176	8107	5634
177	8174	5603
178	8257	5581
179	8351	5567
180	8450	5555
181	8540	5537
182	8596	5495
183	8654	5455
184	8707	5412
185	8768	5374
186	8821	5330
187	8867	5282
188	8911	5233
189	8966	5190
190	9037	5157
191	9110	5124
192	9162	5079
193	9217	5036
194	9299	5007
195	9349	4961
196	9406	4918
197	9455	4871
198	9515	4829
199	9568	4784
200	9621	4738
201	9680	4696
202	9730	4649
203	9770	4597
204	9807	4545
205	9847	4493
206	9891	4443
207	9930	4392
208	9969	4340
209	10005	4287
210	10049	4238
211	10099	4192
212	10145	4144
213	10197	4098
214	10245	4050
215	10290	4001
216	10340	3955
217	10388	3907
218	10438	3860
219	10481	3811
220	10527	3763
221	10570	3714
222	10610	3663
223	10651	3614
224	10690	3563
225	10742	3517
226	10787	3468
227	10825	3418
228	10868	3369
229	10913	3321
230	10955	3272
231	10998	3223
232	11036	3173
233	11074	3123
234	11115	3074
235	11173	3030
236	11263	2994
237	11322	2949
238	11370	2902
239	11408	2852
240	11452	2803
241	11504	2757
242	11595	2720
243	11640	2671
244	11705	2627
245	11788	2587
246	11870	2547
247	11937	2503
248	12005	2458
249	12055	2411
250	12121	2366
251	12197	2323
252	12272	2279
253	12333	2233
254	12381	2184
255	12452	2140
256	12526	2095
257	12573	2046
258	12629	1999
259	12697	1953
260	12744	1904
261	12798	1856
262	12865	1810
263	12923	1762
264	12965	1712
265	13019	1664
266	13079	1616
267	13139	1568
268	13209	1522
269	13278	1475
270	13338	1427
271	13388	1378
272	13438	1329
273	13488	1279
274	13527	1229
275	13564	1179
276	13606	1129
277	13646	1079
278	13688	1030
279	13730	980
280	13772	931
281	13813	881
282	13855	832
283	13898	782
284	13942	733
285	13991	684
286	14056	636
287	14145	589
288	14215	541
289	14295	492
290	14354	443
291	14418	395
292	14475	345
293	14539	296
294	14589	247
295	14634	197
296	14695	148
297	14740	98
298	14783	49
299	14836	0
