iter	Passed	Remaining
0	69	27911
1	136	27084
2	201	26703
3	269	26642
4	341	27001
5	404	26582
6	471	26473
7	541	26553
8	618	26862
9	706	27553
10	770	27250
11	846	27363
12	933	27793
13	1011	27886
14	1119	28742
15	1226	29424
16	1335	30081
17	1448	30741
18	1542	30937
19	1621	30805
20	1692	30540
21	1755	30160
22	1818	29802
23	1877	29419
24	1939	29092
25	2015	28990
26	2089	28859
27	2161	28720
28	2225	28474
29	2287	28209
30	2346	27926
31	2403	27645
32	2489	27682
33	2559	27552
34	2626	27395
35	2694	27249
36	2756	27041
37	2813	26803
38	2871	26579
39	2923	26310
40	2982	26117
41	3056	26050
42	3120	25906
43	3177	25712
44	3231	25494
45	3297	25379
46	3368	25300
47	3439	25222
48	3505	25113
49	3579	25053
50	3689	25250
51	3789	25363
52	3900	25536
53	3990	25568
54	4075	25562
55	4160	25555
56	4235	25484
57	4314	25442
58	4398	25424
59	4479	25381
60	4549	25283
61	4608	25126
62	4678	25025
63	4741	24891
64	4797	24723
65	4853	24563
66	4905	24381
67	4971	24272
68	5034	24152
69	5097	24031
70	5158	23903
71	5224	23800
72	5284	23673
73	5339	23522
74	5394	23377
75	5455	23258
76	5528	23189
77	5601	23124
78	5664	23016
79	5720	22883
80	5776	22751
81	5842	22656
82	5902	22541
83	5969	22458
84	6054	22437
85	6119	22344
86	6190	22269
87	6254	22173
88	6322	22093
89	6381	21981
90	6441	21871
91	6517	21818
92	6600	21788
93	6677	21736
94	6738	21635
95	6801	21537
96	6866	21450
97	6931	21361
98	6995	21269
99	7066	21199
100	7131	21111
101	7190	21007
102	7247	20899
103	7308	20801
104	7373	20717
105	7440	20637
106	7502	20542
107	7575	20481
108	7640	20397
109	7693	20281
110	7748	20172
111	7814	20095
112	7876	20005
113	7943	19927
114	8013	19858
115	8082	19788
116	8145	19703
117	8211	19624
118	8272	19534
119	8331	19439
120	8390	19346
121	8465	19291
122	8539	19231
123	8609	19162
124	8675	19086
125	8736	18998
126	8798	18912
127	8857	18822
128	8921	18742
129	8989	18670
130	9068	18620
131	9157	18592
132	9234	18537
133	9319	18499
134	9403	18458
135	9574	18584
136	9704	18630
137	9762	18535
138	9829	18456
139	9932	18445
140	10019	18404
141	10131	18407
142	10279	18474
143	10363	18424
144	10460	18396
145	10560	18372
146	10644	18320
147	10747	18300
148	10854	18284
149	11014	18357
150	11131	18355
151	11247	18351
152	11389	18386
153	11581	18500
154	11722	18529
155	11875	18575
156	12025	18612
157	12166	18634
158	12323	18679
159	12516	18775
160	12668	18805
161	12797	18800
162	12912	18774
163	13043	18769
164	13142	18718
165	13226	18645
166	13326	18593
167	13417	18528
168	13523	18484
169	13626	18435
170	13726	18382
171	13815	18313
172	13911	18253
173	13985	18165
174	14056	18072
175	14133	17988
176	14208	17901
177	14282	17813
178	14347	17713
179	14419	17624
180	14485	17527
181	14558	17438
182	14649	17370
183	14720	17280
184	14790	17189
185	14852	17088
186	14925	17000
187	15011	16927
188	15079	16834
189	15240	16844
190	15373	16822
191	15447	16734
192	15510	16635
193	15572	16536
194	15649	16452
195	15711	16352
196	15782	16262
197	15856	16177
198	15923	16083
199	15983	15983
