iter	Passed	Remaining
0	69	27645
1	150	29864
2	217	28811
3	287	28472
4	355	28114
5	424	27857
6	508	28551
7	576	28237
8	648	28172
9	730	28486
10	810	28644
11	890	28785
12	968	28846
13	1090	30057
14	1261	32389
15	1362	32706
16	1465	33020
17	1574	33420
18	1776	35615
19	1883	35781
20	1981	35753
21	2109	36242
22	2211	36244
23	2329	36498
24	2412	36182
25	2491	35835
26	2562	35401
27	2634	34998
28	2707	34640
29	2773	34207
30	2844	33855
31	2917	33551
32	2987	33228
33	3061	32953
34	3146	32811
35	3234	32708
36	3309	32470
37	3387	32272
38	3469	32118
39	3554	31988
40	3642	31894
41	3736	31851
42	3823	31743
43	3900	31560
44	3965	31285
45	4032	31029
46	4106	30843
47	4185	30694
48	4265	30554
49	4340	30380
50	4414	30207
51	4487	30029
52	4554	29819
53	4623	29624
54	4707	29526
55	4901	30110
56	5016	30185
57	5092	30030
58	5175	29912
59	5258	29799
60	5334	29648
61	5417	29535
62	5522	29540
63	5597	29388
64	5706	29409
65	5797	29341
66	5888	29268
67	5987	29234
68	6124	29381
69	6221	29332
70	6314	29259
71	6407	29190
72	6505	29140
73	6606	29104
74	6705	29057
75	6792	28957
76	6885	28881
77	6967	28762
78	7087	28797
79	7285	29140
80	7410	29186
81	7491	29053
82	7566	28899
83	7654	28793
84	7745	28705
85	7819	28549
86	7910	28460
87	7985	28312
88	8061	28170
89	8157	28098
90	8253	28027
91	8343	27933
92	8429	27826
93	8517	27726
94	8605	27627
95	8695	27534
96	8843	27626
97	8920	27490
98	8996	27351
99	9079	27237
100	9157	27109
101	9227	26957
102	9296	26805
103	9368	26664
104	9437	26514
105	9514	26389
106	9580	26234
107	9651	26093
108	9737	25995
109	9817	25882
110	9904	25787
111	9968	25634
112	10030	25474
113	10090	25314
114	10156	25171
115	10230	25046
116	10289	24889
117	10354	24745
118	10429	24627
119	10510	24523
120	10586	24411
121	10686	24351
122	10803	24329
123	10889	24239
124	10979	24155
125	11082	24100
126	11165	24001
127	11245	23896
128	11319	23780
129	11414	23706
130	11501	23616
131	11586	23523
132	11658	23405
133	11720	23265
134	11794	23152
135	11862	23026
136	11962	22964
137	12062	22901
138	12158	22830
139	12239	22731
140	12323	22636
141	12400	22530
142	12470	22412
143	12543	22299
144	12624	22202
145	12712	22115
146	12784	22003
147	12861	21898
148	12926	21775
149	12991	21653
150	13063	21541
151	13148	21453
152	13360	21569
153	13438	21466
154	13516	21365
155	13584	21246
156	13661	21145
157	13730	21030
158	13836	20971
159	13906	20860
160	13978	20750
161	14058	20654
162	14131	20546
163	14201	20436
164	14269	20323
165	14355	20236
166	14434	20138
167	14512	20041
168	14582	19932
169	14657	19830
170	14726	19721
171	14808	19629
172	14899	19550
173	14972	19446
174	15052	19353
175	15137	19266
176	15220	19176
177	15297	19079
178	15385	18995
179	15473	18911
180	15574	18843
181	15656	18752
182	15737	18661
183	15820	18572
184	15909	18489
185	15991	18399
186	16099	18338
187	16229	18301
188	16365	18270
189	16446	18178
190	16530	18088
191	16612	17996
192	16698	17909
193	16780	17818
194	16863	17727
195	16958	17650
196	17038	17557
197	17127	17473
198	17214	17387
199	17297	17297
200	17385	17212
201	17494	17148
202	17590	17070
203	17663	16970
204	17748	16882
205	17835	16796
206	17937	16723
207	18015	16629
208	18094	16535
209	18182	16450
210	18266	16362
211	18348	16271
212	18433	16183
213	18509	16087
214	18588	15994
215	18676	15909
216	18754	15815
217	18829	15720
218	18918	15635
219	19008	15552
220	19102	15472
221	19186	15383
222	19269	15294
223	19347	15201
224	19434	15115
225	19537	15041
226	19621	14953
227	19692	14856
228	19758	14753
229	19823	14652
230	19900	14559
231	19969	14460
232	20043	14365
233	20123	14275
234	20189	14175
235	20265	14082
236	20326	13979
237	20399	13885
238	20467	13787
239	20538	13692
240	20608	13596
241	20677	13500
242	20753	13408
243	20829	13317
244	20900	13222
245	20963	13123
246	21030	13026
247	21097	12930
248	21173	12840
249	21247	12748
250	21324	12658
251	21399	12567
252	21467	12473
253	21552	12388
254	21672	12323
255	21777	12249
256	21875	12172
257	21957	12085
258	22036	11996
259	22117	11909
260	22218	11832
261	22302	11747
262	22403	11670
263	22485	11583
264	22570	11498
265	22660	11415
266	22747	11331
267	22896	11277
268	23034	11217
269	23136	11139
270	23219	11052
271	23349	10988
272	23469	10918
273	23560	10834
274	23628	10740
275	23702	10648
276	23780	10559
277	23841	10462
278	23912	10370
279	23987	10280
280	24054	10186
281	24126	10095
282	24192	10001
283	24265	9911
284	24339	9821
285	24417	9732
286	24516	9653
287	24664	9591
288	24754	9507
289	24889	9440
290	24987	9359
291	25069	9272
292	25194	9200
293	25293	9119
294	25387	9036
295	25480	8952
296	25561	8864
297	25636	8774
298	25732	8692
299	25825	8608
300	26062	8572
301	26178	8494
302	26259	8406
303	26336	8316
304	26414	8227
305	26504	8141
306	26573	8049
307	26639	7957
308	26717	7868
309	26794	7778
310	26871	7689
311	26948	7600
312	27032	7513
313	27126	7429
314	27289	7363
315	27380	7278
316	27462	7190
317	27539	7101
318	27621	7013
319	27697	6924
320	27790	6839
321	27882	6754
322	27958	6664
323	28031	6575
324	28108	6486
325	28185	6397
326	28268	6310
327	28359	6225
328	28603	6172
329	28711	6090
330	28824	6008
331	28933	5926
332	29058	5846
333	29163	5762
334	29263	5677
335	29361	5592
336	29464	5508
337	29627	5434
338	29814	5364
339	29916	5279
340	30002	5191
341	30088	5102
342	30179	5015
343	30287	4930
344	30369	4841
345	30445	4751
346	30523	4662
347	30601	4572
348	30685	4484
349	30764	4394
350	30837	4304
351	30921	4216
352	31006	4128
353	31093	4040
354	31177	3952
355	31265	3864
356	31371	3778
357	31464	3691
358	31543	3602
359	31643	3515
360	31739	3428
361	31822	3340
362	31899	3251
363	31987	3163
364	32095	3077
365	32214	2992
366	32363	2910
367	32446	2821
368	32535	2733
369	32606	2643
370	32756	2560
371	32843	2472
372	32931	2383
373	33016	2295
374	33113	2207
375	33207	2119
376	33298	2031
377	33383	1942
378	33476	1854
379	33566	1766
380	33681	1679
381	33769	1591
382	33856	1502
383	33947	1414
384	34050	1326
385	34149	1238
386	34236	1150
387	34320	1061
388	34421	973
389	34496	884
390	34574	795
391	34651	707
392	34724	618
393	34809	530
394	34888	441
395	34972	353
396	35045	264
397	35109	176
398	35185	88
399	35261	0
