iter	Passed	Remaining
0	58	23540
1	117	23310
2	165	21885
3	210	20845
4	256	20299
5	301	19823
6	349	19604
7	397	19471
8	452	19663
9	515	20093
10	574	20317
11	630	20392
12	679	20233
13	726	20028
14	771	19791
15	816	19591
16	866	19517
17	921	19562
18	985	19765
19	1053	20014
20	1112	20069
21	1158	19909
22	1204	19744
23	1251	19600
24	1298	19471
25	1342	19313
26	1391	19223
27	1440	19139
28	1493	19108
29	1541	19017
30	1605	19109
31	1659	19081
32	1703	18947
33	1748	18825
34	1793	18699
35	1841	18620
36	1889	18540
37	1937	18461
38	1992	18438
39	2057	18513
40	2130	18656
41	2182	18601
42	2237	18580
43	2291	18537
44	2347	18516
45	2404	18505
46	2462	18496
47	2528	18538
48	2584	18511
49	2631	18421
50	2678	18330
51	2757	18454
52	2821	18471
53	2886	18493
54	2961	18575
55	3032	18629
56	3106	18692
57	3167	18679
58	3217	18593
59	3267	18515
60	3314	18421
61	3365	18345
62	3425	18322
63	3484	18294
64	3545	18272
65	3603	18235
66	3661	18197
67	3708	18108
68	3761	18042
69	3810	17961
70	3861	17891
71	3920	17860
72	3978	17821
73	4042	17808
74	4198	18192
75	4270	18206
76	4329	18160
77	4386	18107
78	4446	18067
79	4514	18057
80	4591	18082
81	4663	18083
82	4740	18106
83	4825	18152
84	4913	18207
85	4980	18185
86	5042	18142
87	5107	18107
88	5164	18047
89	5216	17967
90	5281	17934
91	5333	17854
92	5410	17859
93	5476	17826
94	5552	17825
95	5616	17784
96	5672	17718
97	5724	17640
98	5784	17587
99	5850	17551
100	5945	17602
101	6041	17650
102	6140	17706
103	6229	17731
104	6337	17805
105	6486	17992
106	6592	18052
107	6749	18248
108	6931	18506
109	7022	18515
110	7098	18482
111	7166	18429
112	7239	18386
113	7318	18359
114	7390	18315
115	7451	18242
116	7526	18204
117	7596	18153
118	7675	18125
119	7745	18073
120	7815	18020
121	7882	17961
122	7949	17903
123	8017	17844
124	8089	17797
125	8169	17765
126	8244	17721
127	8315	17669
128	8382	17608
129	8448	17546
130	8512	17479
131	8575	17410
132	8648	17361
133	8730	17329
134	8791	17257
135	8873	17224
136	8944	17170
137	9011	17108
138	9081	17052
139	9155	17003
140	9240	16973
141	9306	16908
142	9378	16854
143	9461	16819
144	9539	16775
145	9604	16708
146	9666	16637
147	9743	16590
148	9807	16521
149	9870	16450
150	9931	16377
151	9998	16313
152	10060	16242
153	10116	16159
154	10185	16099
155	10249	16030
156	10312	15960
157	10374	15890
158	10433	15813
159	10497	15746
160	10561	15678
161	10625	15611
162	10682	15532
163	10746	15464
164	10808	15394
165	10878	15335
166	10938	15261
167	10995	15184
168	11054	15109
169	11110	15031
170	11174	14964
171	11240	14899
172	11294	14819
173	11362	14758
174	11431	14697
175	11489	14623
176	11556	14559
177	11619	14492
178	11669	14407
179	11720	14325
180	11781	14254
181	11849	14193
182	11919	14133
183	11977	14060
184	12036	13988
185	12095	13915
186	12156	13846
187	12219	13779
188	12273	13702
189	12334	13632
190	12404	13573
191	12473	13513
192	12535	13444
193	12593	13372
194	12651	13300
195	12707	13225
196	12762	13151
197	12829	13088
198	12886	13016
199	12943	12943
200	13017	12887
201	13078	12819
202	13140	12752
203	13200	12682
204	13264	12617
205	13322	12546
206	13386	12481
207	13445	12411
208	13500	12337
209	13564	12272
210	13635	12214
211	13700	12149
212	13764	12084
213	13825	12016
214	13884	11947
215	13942	11876
216	13998	11804
217	14062	11740
218	14127	11676
219	14198	11616
220	14254	11545
221	14316	11479
222	14373	11408
223	14435	11341
224	14506	11283
225	14561	11210
226	14623	11145
227	14707	11094
228	14770	11029
229	14864	10986
230	14935	10926
231	14998	10860
232	15068	10800
233	15138	10739
234	15215	10683
235	15283	10620
236	15353	10559
237	15421	10497
238	15484	10430
239	15553	10369
240	15619	10305
241	15691	10244
242	15774	10191
243	15956	10201
244	16078	10172
245	16144	10106
246	16216	10045
247	16296	9988
248	16380	9933
249	16450	9870
250	16522	9808
251	16597	9747
252	16666	9683
253	16744	9624
254	16821	9565
255	16889	9500
256	16965	9439
257	17041	9379
258	17101	9310
259	17180	9251
260	17258	9191
261	17323	9124
262	17393	9060
263	17471	9000
264	17538	8934
265	17609	8870
266	17681	8807
267	17753	8744
268	17836	8686
269	17904	8620
270	17979	8558
271	18040	8489
272	18108	8424
273	18175	8357
274	18239	8290
275	18305	8224
276	18383	8162
277	18488	8113
278	18603	8068
279	18678	8005
280	18752	7941
281	18828	7878
282	18897	7812
283	18982	7753
284	19052	7687
285	19132	7626
286	19207	7562
287	19282	7498
288	19343	7429
289	19420	7366
290	19490	7300
291	19562	7235
292	19663	7180
293	19737	7116
294	19812	7051
295	19884	6986
296	19959	6921
297	20026	6854
298	20084	6784
299	20160	6720
300	20236	6655
301	20294	6585
302	20360	6517
303	20431	6451
304	20489	6382
305	20548	6312
306	20604	6241
307	20672	6174
308	20755	6112
309	20818	6044
310	20880	5975
311	20944	5907
312	21004	5838
313	21065	5769
