iter	RMSE
0	0.9502754268
1	0.9049016572
2	0.8647324678
3	0.82568803
4	0.7921592552
5	0.7595767771
6	0.7293431917
7	0.7024029543
8	0.6779727768
9	0.6558377607
10	0.6363518997
11	0.618166618
12	0.6016275119
13	0.5871790232
14	0.5740972964
15	0.5626473283
16	0.5512703547
17	0.5410985606
18	0.5319033781
19	0.5241252636
20	0.5169702302
21	0.5103995148
22	0.504968458
23	0.499801376
24	0.4951959934
25	0.4911179591
26	0.4871656845
27	0.4839836407
28	0.4805256532
29	0.4779991483
30	0.4753053043
31	0.4730876465
32	0.4710590081
33	0.4692123009
34	0.467767988
35	0.4660458892
36	0.4646007467
37	0.4630547104
38	0.4617028848
39	0.4605783821
40	0.4595772885
41	0.4586503716
42	0.4577296542
43	0.4570933972
44	0.4563385957
45	0.4558263165
46	0.4553873223
47	0.4548128476
48	0.4543068896
49	0.4537283533
50	0.4533589114
51	0.452801222
52	0.4523704085
53	0.4517711336
54	0.45132469
55	0.4510122867
56	0.4507336642
57	0.4504196143
58	0.4500058448
59	0.4497556112
60	0.4493780431
61	0.4491843244
62	0.4489105651
63	0.4485905719
64	0.4483775001
65	0.4481633001
66	0.447761496
67	0.4475586616
68	0.4474365798
69	0.4472498329
70	0.44698619
71	0.4468138561
72	0.4466847794
73	0.4464213651
74	0.446187499
75	0.4459682509
76	0.445790606
77	0.4456672895
78	0.4454603287
79	0.4453352219
80	0.4451745018
81	0.4449963037
82	0.4446885706
83	0.4444650537
84	0.4443721749
85	0.4441418418
86	0.4440115426
87	0.4438464564
88	0.4437332513
89	0.4435466717
90	0.4433586355
91	0.4431571169
92	0.4429955535
93	0.4429034964
94	0.4427300696
95	0.4426133183
96	0.4424660157
97	0.4422633461
98	0.4421240975
99	0.4419962707
100	0.4418597275
101	0.4417323043
102	0.4415888672
103	0.4414746749
104	0.4412621175
105	0.4411180119
106	0.4408934998
107	0.4407783927
108	0.4405755008
109	0.4404293646
110	0.4402735993
111	0.440128056
112	0.439935314
113	0.4397387108
114	0.4395716622
115	0.4394460143
116	0.4392634521
117	0.439130266
118	0.4390001919
119	0.4388709858
120	0.4387019566
121	0.4385282829
122	0.4383526696
123	0.4382361446
124	0.4381441349
125	0.4380391427
126	0.4378844532
127	0.4378171878
128	0.4374865827
129	0.4373655267
130	0.4372332831
131	0.437118347
132	0.4369294624
133	0.4367812917
134	0.4366766858
135	0.4366000541
136	0.4363584291
137	0.4362048882
138	0.4359615861
139	0.4357916098
140	0.4356144946
141	0.4353834647
142	0.4352550947
143	0.4350317712
144	0.4348455821
145	0.4347347809
146	0.4346107539
147	0.4344578062
148	0.4343230846
149	0.4340936097
150	0.433952814
151	0.4338436413
152	0.433770682
153	0.4336810653
154	0.4335535323
155	0.4334574868
156	0.4332431776
157	0.4330801997
158	0.4328931407
159	0.43275745
160	0.4326008612
161	0.4324765833
162	0.4323461712
163	0.4320470272
164	0.4317889157
165	0.4317087843
166	0.4315386552
167	0.4314112841
168	0.4312399743
169	0.4310709912
170	0.4308958518
171	0.4306629229
172	0.4305194022
173	0.4304630946
174	0.4302509449
175	0.430040279
176	0.4299990226
177	0.4298198649
178	0.4295369362
179	0.4294377945
180	0.4293033364
181	0.4291801109
182	0.4290063177
183	0.4289036086
184	0.4287930597
185	0.4286919121
186	0.4285247537
187	0.4283930238
188	0.4283065864
189	0.4281393986
190	0.4279409773
191	0.4277966619
192	0.4276501381
193	0.427594535
194	0.4275706873
195	0.4274560108
196	0.4272848876
197	0.4272128925
198	0.4270871009
199	0.4269472194
200	0.4267067467
201	0.4265037288
202	0.4263966549
203	0.4262553186
204	0.4261023422
205	0.425965295
206	0.4257819529
207	0.425535599
208	0.4254028346
209	0.4251996903
210	0.4251125825
211	0.4249666714
212	0.4248875474
213	0.4247803553
214	0.4245914403
215	0.4245335279
216	0.4244254159
217	0.4244067778
218	0.4243024302
219	0.4241810381
220	0.4239751977
221	0.4238100802
222	0.4236181503
223	0.4235231758
224	0.4233844927
225	0.4232769932
226	0.4231083594
227	0.4230058574
228	0.4229562815
229	0.4226801597
230	0.4225581613
231	0.4224214762
232	0.4222796504
233	0.4220303684
234	0.4219117007
235	0.4217241067
236	0.4216150696
237	0.4215047212
238	0.4213452315
239	0.4212392457
240	0.4211383115
241	0.4209454838
242	0.4207728307
243	0.4206470218
244	0.4205106554
245	0.4203336433
246	0.4202138066
247	0.4199653439
248	0.4198391597
249	0.4196652997
250	0.4195697243
251	0.4194819588
252	0.4193806971
253	0.4192400315
254	0.4190669809
255	0.4188930715
256	0.4186846619
257	0.4186095611
258	0.4184928691
259	0.4182314012
260	0.4180890746
261	0.4179778699
262	0.4179185075
263	0.4177629891
264	0.4176613847
265	0.4174465336
266	0.4173534415
267	0.4171861623
268	0.4170935725
269	0.4169650841
270	0.4167923779
271	0.4166813188
272	0.4165745826
273	0.4164367653
274	0.4163760082
275	0.4162343872
276	0.4160616553
277	0.4159924934
278	0.4159065509
279	0.4157721848
280	0.4156009627
281	0.4154773905
282	0.4153488165
283	0.4152774525
284	0.4151896773
285	0.4150844628
286	0.4149979909
287	0.4147756308
288	0.4146582781
289	0.414567645
290	0.414456883
291	0.4143372959
292	0.4141781679
293	0.4140118908
294	0.413874278
295	0.4137223927
296	0.4135212643
297	0.4134339934
298	0.4133418654
299	0.4131635879
