iter	RMSE
0	0.9811239945
1	0.9619508383
2	0.9456979047
3	0.9318027839
4	0.9170506252
5	0.9044096454
6	0.891882075
7	0.8820995224
8	0.8706962505
9	0.8621132788
10	0.8546191089
11	0.8462422121
12	0.8389671926
13	0.8312177208
14	0.8240205168
15	0.8181884915
16	0.8136223202
17	0.8077959321
18	0.8022965667
19	0.7974231852
20	0.7927085235
21	0.7887024112
22	0.7849138428
23	0.7805482446
24	0.7766484323
25	0.7730253449
26	0.7691210004
27	0.7665756697
28	0.7634021318
29	0.7611232431
30	0.7577977007
31	0.7557047164
32	0.7532010369
33	0.7501078234
34	0.7474116472
35	0.7449983253
36	0.7428024316
37	0.7410922248
38	0.7388158103
39	0.7369605239
40	0.7346408307
41	0.7334677624
42	0.7312473486
43	0.7292775423
44	0.7257844997
45	0.7230085416
46	0.721495053
47	0.7197934459
48	0.71688675
49	0.7156061869
50	0.7129444095
51	0.7110457607
52	0.7083513218
53	0.7058955837
54	0.7042742366
55	0.7014274001
56	0.6986757594
57	0.6964152377
58	0.6938367009
59	0.6928540141
60	0.6900892659
61	0.6887856707
62	0.6873491338
63	0.6854452608
64	0.683611486
65	0.6818369763
66	0.6808359148
67	0.6787413122
68	0.6767712226
69	0.674870166
70	0.6731473865
71	0.6721917924
72	0.6706955391
73	0.6680913484
74	0.6668191485
75	0.6645942535
76	0.6628424356
