iter	Passed	Remaining
0	34	10438
1	67	10040
2	98	9731
3	135	10050
4	177	10468
5	218	10701
6	259	10882
7	307	11212
8	357	11572
9	397	11538
10	450	11844
11	502	12060
12	540	11941
13	582	11899
14	615	11689
15	653	11590
16	687	11441
17	721	11310
18	770	11400
19	821	11497
20	862	11459
21	921	11640
22	961	11580
23	998	11487
24	1043	11483
25	1084	11434
26	1141	11542
27	1202	11677
28	1262	11798
29	1327	11944
30	1371	11902
31	1407	11787
32	1452	11752
33	1492	11674
34	1528	11571
35	1563	11465
36	1609	11443
37	1657	11429
38	1702	11390
39	1746	11351
40	1789	11304
41	1824	11209
42	1855	11087
43	1900	11056
44	1945	11024
45	2006	11080
46	2071	11148
47	2119	11125
48	2165	11092
49	2225	11128
50	2268	11076
51	2327	11099
52	2371	11053
53	2656	12102
54	2771	12346
55	2813	12259
56	2859	12190
57	3028	12638
58	3111	12711
59	3150	12602
60	3195	12518
61	3238	12431
62	3275	12321
63	3324	12259
64	3367	12176
65	3406	12076
66	3441	11969
67	3486	11895
68	3523	11795
69	3566	11718
70	3610	11644
71	3653	11570
72	3705	11521
73	3740	11425
74	3776	11328
75	3814	11243
76	3866	11197
