iter	RMSE
0	0.9419902335
1	0.929928722
2	0.9173589889
3	0.9062421728
4	0.8969129279
5	0.8890314623
6	0.8805811944
7	0.872468894
8	0.8642848172
9	0.8581649536
10	0.8517562183
11	0.8453848306
12	0.8401100704
13	0.8351511508
14	0.8297963915
15	0.8249972647
16	0.8201758807
17	0.8159466549
18	0.8114927361
19	0.8073081511
20	0.8038613136
21	0.8001873127
22	0.7966496043
23	0.7928122716
24	0.7903585062
25	0.7875668754
26	0.7839761921
27	0.7798181894
28	0.777798678
29	0.7754715066
30	0.7731982456
31	0.7703158176
32	0.7689002198
33	0.7666030385
34	0.7649639314
35	0.7623847444
36	0.7606908208
37	0.7593147028
38	0.7567934441
39	0.7550265249
40	0.7522164116
41	0.7487627526
42	0.7466248728
43	0.7451773505
44	0.7436912368
45	0.7409906784
46	0.7393749705
47	0.737506902
48	0.7364390692
49	0.7344728711
50	0.7319585727
51	0.7301918308
52	0.728922845
53	0.7271299738
54	0.7257732451
55	0.7246722526
56	0.7230739822
57	0.7216953162
58	0.7205194753
59	0.7188420842
60	0.7179048559
61	0.7164561984
62	0.7137468271
63	0.7119243463
64	0.7101166892
65	0.7089029847
66	0.70660554
67	0.7053719994
68	0.7037470685
69	0.7029610434
70	0.7010632519
71	0.7000422164
72	0.6988550828
73	0.698300967
74	0.6962361947
75	0.6950212638
76	0.6941573966
77	0.6931442098
78	0.6912852246
79	0.6898713347
80	0.6881324014
81	0.6870043723
82	0.6860780437
83	0.6843342467
84	0.6825573564
85	0.6811287653
86	0.6797250445
87	0.6777866514
88	0.6761334645
89	0.6742713312
90	0.6712216027
91	0.6700422253
92	0.6686593353
93	0.6676359461
94	0.6657575819
95	0.6649428778
96	0.662286684
97	0.6610143941
98	0.659079404
99	0.6579706547
100	0.6564869029
101	0.6551541826
102	0.6535018548
103	0.6508046426
104	0.6484822622
105	0.6479722513
106	0.6473711269
107	0.6466262714
108	0.6441278855
109	0.6426874601
110	0.6421012756
111	0.6409544931
112	0.6396205551
113	0.6379451382
114	0.6362960568
115	0.6344590245
116	0.6335321266
117	0.6332434193
118	0.6327987886
119	0.631427976
120	0.6305553179
121	0.6287316338
122	0.6269435763
123	0.6243230226
124	0.6232316697
125	0.6218546824
126	0.6213960584
127	0.6197770394
128	0.6181847906
129	0.6163049333
130	0.6144478662
131	0.6136256406
132	0.6111781868
133	0.6107230349
134	0.6102301552
135	0.60968163
136	0.6069307676
137	0.6065668858
138	0.6048298242
139	0.6033760006
140	0.601612834
141	0.6000956637
142	0.597539384
143	0.5948327406
144	0.5938650134
145	0.5935202716
146	0.5921135954
147	0.5904311941
148	0.5901388868
149	0.5878230045
150	0.5858501325
151	0.5844656174
152	0.5833762201
153	0.5819646832
154	0.579948239
155	0.579605979
156	0.5793201078
157	0.5788880857
158	0.5769963666
159	0.5753755906
160	0.5742143938
161	0.573880582
162	0.571637639
163	0.5689593724
164	0.5673193901
165	0.5670861514
166	0.5655052128
167	0.5640688604
168	0.5615066415
169	0.5585779517
170	0.5583521535
171	0.5580525831
172	0.5565648333
173	0.5562878322
174	0.5560651305
175	0.553967027
176	0.5537494241
177	0.5534272636
178	0.5517566439
179	0.5492965903
180	0.5473811921
181	0.5459470165
182	0.5432621293
183	0.5429684397
184	0.5418069837
185	0.5399358093
186	0.5385119857
187	0.5361827423
188	0.5349382331
189	0.53290989
190	0.5324143007
191	0.5301860249
192	0.5281486785
193	0.5267856247
194	0.5251035054
195	0.5248704262
196	0.5232878379
197	0.5217626176
198	0.5215910649
199	0.5195920616
200	0.5182441704
201	0.5165437161
202	0.5161283119
203	0.515919161
204	0.5141376846
205	0.5138670701
