iter	Passed	Remaining
0	81	32563
1	155	30977
2	235	31118
3	313	31081
4	395	31278
5	470	30889
6	541	30415
7	613	30047
8	692	30068
9	766	29878
10	840	29732
11	925	29919
12	1007	29991
13	1088	30018
14	1169	30025
15	1245	29880
16	1319	29731
17	1398	29671
18	1476	29609
19	1552	29489
20	1622	29287
21	1695	29131
22	1778	29158
23	1855	29070
24	1926	28893
25	2002	28806
26	2075	28672
27	2148	28542
28	2223	28440
29	2290	28245
30	2366	28164
31	2436	28023
32	2518	28011
33	2590	27889
34	2654	27678
35	2732	27624
36	2807	27542
37	2871	27359
38	2947	27286
39	3030	27273
40	3105	27189
41	3179	27101
42	3254	27016
43	3323	26887
44	3401	26833
45	3480	26786
46	3544	26618
47	3617	26529
48	3687	26418
49	3759	26316
50	3832	26223
51	3900	26105
52	3975	26025
53	4052	25963
54	4132	25923
55	4212	25876
56	4281	25761
57	4363	25732
58	4433	25624
59	4505	25528
60	4582	25464
61	4659	25402
62	4740	25357
63	4819	25299
64	4894	25224
65	4967	25138
66	5046	25080
67	5122	25011
68	5197	24931
69	5272	24856
70	5341	24752
71	5412	24655
72	5482	24557
73	5552	24460
74	5629	24392
75	5703	24316
76	5783	24262
77	5856	24177
78	5928	24089
79	6000	24001
80	6073	23918
81	6144	23826
82	6217	23747
83	6285	23644
84	6359	23568
85	6433	23489
86	6502	23395
87	6574	23309
88	6647	23227
89	6725	23164
90	6802	23099
91	6871	23004
92	6944	22924
93	7018	22848
94	7095	22778
95	7176	22725
96	7250	22648
97	7325	22575
98	7400	22500
99	7472	22416
100	7543	22332
101	7615	22248
102	7687	22166
103	7758	22082
104	7835	22013
105	7911	21941
106	7982	21859
107	8059	21790
108	8127	21696
109	8191	21595
110	8261	21508
111	8332	21426
112	8408	21356
113	8475	21263
114	8546	21180
115	8621	21107
116	8691	21021
117	8759	20933
118	8835	20864
119	8910	20791
120	8986	20720
121	9059	20644
122	9129	20559
123	9201	20480
124	9267	20388
125	9341	20313
126	9411	20230
127	9494	20175
128	9569	20103
129	9642	20027
130	9720	19960
131	9872	20045
132	9989	20053
133	10066	19982
134	10137	19899
135	10208	19817
136	10279	19733
137	10471	19880
138	10664	20025
139	10745	19955
140	10813	19863
141	10920	19841
142	11005	19778
143	11081	19700
144	11164	19633
145	11234	19544
146	11309	19465
147	11374	19368
148	11444	19278
149	11512	19187
150	11586	19106
151	11667	19036
152	11747	18965
153	11823	18886
154	11891	18796
155	11972	18725
156	12045	18643
157	12115	18557
158	12191	18479
159	12266	18399
160	12342	18321
161	12414	18238
162	12487	18156
163	12552	18062
164	12620	17974
165	12689	17887
166	12759	17801
167	12843	17735
168	12917	17656
169	12990	17574
170	13063	17494
171	13139	17417
172	13204	17326
173	13279	17247
174	13364	17183
175	13434	17098
176	13507	17017
177	13575	16930
178	13641	16841
179	13714	16762
180	13787	16682
181	13867	16611
182	13945	16536
183	14017	16454
184	14088	16373
185	14158	16289
186	14226	16204
187	14292	16117
188	14363	16035
189	14440	15960
190	14509	15876
191	14582	15797
192	14657	15720
193	14733	15644
194	14807	15566
195	14873	15480
196	14946	15401
197	15031	15335
198	15104	15256
199	15176	15176
200	15257	15106
201	15331	15028
202	15402	14947
203	15473	14867
204	15554	14795
205	15616	14707
206	15693	14632
207	15785	14571
208	15854	14489
209	15924	14407
210	15990	14322
211	16069	14250
212	16141	14171
213	16204	14084
214	16276	14005
215	16353	13930
216	16422	13849
217	16495	13771
218	16570	13695
219	16649	13622
220	16736	13555
221	16818	13484
222	16898	13413
223	16974	13336
224	17052	13263
225	17146	13201
226	17230	13131
227	17311	13059
228	17395	12989
229	17477	12918
230	17566	12851
231	17678	12801
232	17774	12739
233	17859	12669
234	17937	12594
235	18011	12516
236	18087	12440
237	18165	12364
238	18242	12288
239	18312	12208
240	18390	12133
241	18455	12049
242	18525	11969
243	18593	11887
244	18671	11812
245	18752	11739
246	18818	11656
247	18895	11581
248	18974	11506
249	19069	11441
250	19139	11361
251	19207	11280
252	19287	11206
253	19364	11131
254	19433	11050
255	19505	10971
256	19573	10890
257	19645	10812
258	19716	10733
259	19782	10651
260	19854	10574
261	19933	10499
262	20001	10419
263	20076	10342
264	20152	10266
265	20235	10193
266	20307	10115
267	20379	10037
268	20445	9956
269	20518	9879
270	20588	9800
271	20661	9722
272	20734	9645
273	20809	9569
274	20893	9497
275	20988	9429
276	21070	9356
277	21156	9284
278	21257	9219
279	21349	9149
280	21442	9080
281	21529	9008
282	21608	8933
283	21687	8858
284	21758	8779
285	21913	8734
286	22067	8688
287	22149	8613
288	22226	8536
289	22300	8458
290	22387	8385
291	22461	8307
292	22541	8231
293	22636	8161
294	22734	8091
295	22838	8024
296	22989	7972
297	23074	7897
298	23162	7824
299	23262	7754
300	23351	7680
301	23431	7603
302	23515	7527
303	23604	7454
304	23709	7384
305	23790	7308
306	23873	7232
307	23949	7153
308	24025	7075
309	24099	6996
310	24163	6914
311	24238	6836
312	24312	6757
313	24387	6679
314	24461	6600
315	24531	6520
316	24606	6442
317	24687	6366
318	24759	6286
319	24835	6208
320	24907	6129
321	24982	6051
322	25057	5973
323	25124	5893
324	25200	5815
325	25290	5740
326	25370	5663
327	25440	5584
328	25514	5506
329	25585	5427
330	25651	5347
331	25723	5268
332	25796	5190
333	25871	5112
334	25946	5034
335	26016	4955
336	26083	4876
337	26166	4799
338	26237	4721
339	26308	4642
340	26384	4565
341	26460	4487
342	26534	4409
343	26611	4332
344	26680	4253
345	26751	4175
346	26824	4097
347	26897	4019
348	26974	3941
349	27055	3865
350	27126	3786
351	27210	3710
352	27285	3632
353	27362	3555
354	27432	3477
355	27515	3400
356	27590	3323
357	27666	3245
358	27739	3168
359	27812	3090
360	27890	3013
361	27972	2936
362	28055	2859
363	28129	2782
364	28204	2704
365	28282	2627
366	28354	2549
367	28424	2471
368	28498	2394
369	28575	2316
370	28647	2239
371	28716	2161
372	28789	2083
373	28864	2006
374	28952	1930
375	29028	1852
376	29108	1775
377	29184	1698
378	29261	1621
379	29334	1543
380	29414	1466
381	29499	1390
382	29578	1312
383	29663	1235
384	29738	1158
385	29810	1081
386	29890	1004
387	29962	926
388	30035	849
389	30106	771
390	30188	694
391	30264	617
392	30341	540
393	30418	463
394	30493	385
395	30566	308
396	30637	231
397	30713	154
398	30789	77
399	30862	0
