iter	Passed	Remaining
0	92	27714
1	168	25033
2	237	23504
3	294	21824
4	367	21711
5	425	20845
6	475	19921
7	552	20161
8	601	19448
9	645	18722
10	688	18076
11	752	18071
12	826	18246
13	896	18311
14	957	18185
15	1000	17750
16	1043	17369
17	1085	17007
18	1127	16674
19	1167	16348
20	1209	16065
21	1246	15752
22	1283	15458
23	1321	15199
24	1356	14921
25	1398	14734
26	1443	14599
27	1482	14400
28	1520	14209
29	1561	14054
30	1597	13865
31	1643	13765
32	1690	13676
33	1729	13529
34	1772	13418
35	1816	13322
36	1859	13219
37	1914	13200
38	1968	13170
39	2013	13087
40	2056	12993
41	2100	12906
42	2156	12889
43	2200	12805
44	2250	12753
45	2289	12642
46	2334	12567
47	2373	12459
48	2411	12352
49	2451	12259
50	2490	12159
51	2523	12034
52	2553	11900
53	2586	11784
54	2622	11684
55	2659	11586
56	2696	11494
57	2732	11400
58	2763	11289
59	2797	11190
60	2835	11110
61	2884	11072
62	2919	10982
63	2969	10948
64	3016	10907
65	3053	10826
66	3092	10756
67	3133	10691
68	3172	10620
69	3209	10544
70	3246	10472
71	3282	10394
72	3318	10320
73	3355	10247
74	3411	10234
75	3456	10188
76	3496	10125
77	3537	10066
78	3575	10001
79	3610	9929
80	3645	9856
81	3684	9795
82	3715	9714
83	3750	9642
84	3786	9578
85	3820	9506
86	3856	9442
87	3889	9370
88	3926	9309
89	4002	9338
90	4060	9325
91	4108	9288
92	4149	9235
93	4193	9190
94	4232	9132
95	4273	9080
96	4313	9028
97	4349	8966
98	4393	8920
99	4437	8875
100	4472	8812
101	4509	8752
102	4548	8698
103	4584	8639
104	4629	8597
105	4671	8550
106	4710	8496
107	4753	8450
108	4794	8401
109	4832	8346
110	4870	8293
111	4910	8241
112	4948	8189
113	4990	8141
114	5031	8093
115	5070	8043
116	5112	7996
117	5153	7948
118	5193	7899
119	5232	7849
120	5283	7816
121	5336	7785
122	5378	7740
123	5414	7685
124	5447	7626
125	5480	7567
126	5508	7503
127	5540	7444
128	5573	7387
129	5604	7328
130	5635	7270
131	5669	7215
132	5711	7171
133	5743	7114
134	5774	7057
135	5813	7010
136	5848	6958
137	5882	6905
138	5920	6857
139	5954	6804
140	5985	6749
141	6026	6706
142	6057	6650
143	6089	6596
144	6123	6545
145	6154	6491
146	6189	6441
147	6224	6393
148	6255	6339
149	6287	6287
150	6322	6238
151	6362	6195
152	6397	6146
153	6432	6098
154	6465	6048
155	6495	5996
156	6529	5947
157	6561	5896
158	6595	5849
159	6635	5806
160	6669	5758
161	6702	5709
162	6736	5661
163	6778	5621
164	6817	5578
165	6856	5534
166	6891	5488
167	6928	5444
168	6970	5403
169	7004	5356
170	7037	5308
171	7070	5261
172	7105	5216
173	7148	5176
174	7184	5131
175	7220	5087
176	7255	5041
177	7293	4999
178	7325	4951
179	7358	4905
180	7393	4861
181	7428	4816
182	7466	4773
183	7504	4730
184	7535	4684
185	7567	4637
186	7599	4592
187	7634	4547
188	7666	4502
189	7698	4457
190	7727	4409
191	7765	4368
192	7799	4324
193	7846	4287
194	7883	4245
195	7917	4201
196	7949	4156
197	7984	4113
198	8015	4068
199	8046	4023
200	8077	3978
201	8126	3942
202	8166	3902
203	8208	3862
204	8256	3826
205	8294	3784
206	8334	3744
207	8403	3716
208	8446	3677
209	8488	3638
210	8532	3599
211	8574	3559
212	8621	3521
213	8662	3481
214	8693	3437
215	8730	3395
216	8777	3357
217	8816	3316
218	8860	3277
219	8902	3237
220	8934	3193
221	8974	3153
222	9010	3111
223	9041	3067
224	9083	3027
225	9121	2986
226	9157	2944
227	9196	2904
228	9228	2861
229	9264	2819
230	9307	2780
231	9348	2740
232	9476	2724
233	9542	2691
234	9576	2648
235	9618	2608
236	9660	2568
237	9703	2527
238	9744	2487
239	9788	2447
240	9849	2411
241	9906	2374
242	9969	2338
243	10022	2300
244	10072	2261
245	10127	2223
246	10170	2182
247	10214	2141
248	10261	2101
249	10315	2063
250	10381	2026
251	10440	1988
252	10486	1948
253	10540	1908
254	10588	1868
255	10661	1832
256	10717	1793
257	10776	1754
258	10826	1713
259	10879	1673
260	10944	1635
261	10992	1594
262	11038	1552
263	11087	1511
264	11134	1470
265	11179	1428
266	11228	1387
267	11277	1346
268	11315	1304
269	11364	1262
270	11412	1221
271	11461	1179
272	11506	1138
273	11554	1096
274	11609	1055
275	11659	1013
276	11704	971
277	11753	930
278	11798	888
279	11857	846
280	11900	804
281	11952	762
282	12014	721
283	12064	679
284	12141	639
285	12200	597
286	12244	554
287	12288	512
288	12338	469
289	12404	427
290	12442	384
291	12487	342
292	12530	299
293	12581	256
294	12622	213
295	12664	171
296	12701	128
297	12746	85
298	12785	42
299	12833	0
